"","tSI.BW.CP","tSI.QC.CP","tSI.VA.CP","tSI.VG.CP","tSI.VK.CP","tSI.VL.CP","tSI.VP.CP","tSI.VSk.CP","tSI.VR.CP","tSI.VFil.CP","tSI.QA.CP","tSI.QG.CP","tSI.QK.CP","tSI.QL.CP","tSI.QSk.CP","tSI.QR.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"61.01",0.00185902160078066,0.000648581642965329,0.315401770419398,0.000557524973787582,0.00085752728671773,0.0050747804600938,0.186116887790294,0.016921618411202,0.064630694630773,0.000896328807773128,0.000809659635994109,0.00107029092402289,0.000656548671022383,0.00169482114397934,0.00387981323281039,0.00561597685465431,0.00114041443328206,0.000741422450981299,0.275755177823183,0.00238060694397446,0.0008417077598597,0.00457343705827751,0.00937573037410189,0.0512413407595197,0.00153634490222399,0.0017078680657685,0.00125222627384969,0.0010193483973755,61.01,0.00696461187214612
"62.01",0.00185895979023121,0.000648631670655431,0.315401697462551,0.000557528754990599,0.000857528769427462,0.005074768177598,0.186116907895724,0.0169227831416588,0.0646271294513591,0.000896332060126737,0.000809640671358025,0.00107022539955237,0.000656564004741567,0.00169480651599252,0.00387979008325234,0.00561628370784895,0.00114043346121029,0.000741435448939121,0.275760598527365,0.00238149924630771,0.000841713915666009,0.00457353738581756,0.00937570868232129,0.0512423127118388,0.00153636107483768,0.00170787992312726,0.00125231460037833,0.00101938072147023,62.01,0.00707876712328767
"63.01",0.00185889799103889,0.000648681729704781,0.315401623856791,0.000557532544165351,0.000857530261739403,0.00507475590110495,0.186116927702149,0.0169239480268575,0.0646235643108701,0.000896335335295539,0.000809621719283116,0.0010701599438796,0.000656579352370179,0.00169479190663135,0.00387976694898984,0.00561659061537734,0.00114045251078509,0.000741448461888505,0.275766019164454,0.00238239488617775,0.000841720097014886,0.00457363775398367,0.00937568699946523,0.0512432844237908,0.00153637727227041,0.00170789182724285,0.00125240386735015,0.00101941306532516,63.01,0.00719292237442922
"64.01",0.00185883620321281,0.00064873182011993,0.315401549602093,0.000557536341314058,0.000857531763657327,0.00507474363063631,0.186116947209461,0.0169251130667598,0.0646199992093665,0.000896338633285754,0.000809602779768492,0.00107009455697671,0.00065659471391688,0.00169477731589707,0.00387974383001388,0.00561689757727357,0.00114047158199559,0.00074146148983234,0.275771439734308,0.00238329386396996,0.000841726303912771,0.00457373816285045,0.00937566532552336,0.0512442558953011,0.00153639349452339,0.00170790377812802,0.00125249407485539,0.00101944542894516,64.01,0.00730707762557078
"65.01",0.00185877442674609,0.000648781941903431,0.315401474698403,0.000557540146440272,0.000857533275181899,0.00507473136616143,0.186116966417592,0.0169262782614599,0.0646164341468626,0.000896341954096158,0.000809583852815376,0.00107002923884947,0.000656610089383114,0.00169476274376745,0.00387972072632092,0.00561720459351955,0.00114049067484012,0.000741474532776065,0.275776860236931,0.00238419618009511,0.000841732536355444,0.00457383861239957,0.00937564366050703,0.0512452271264097,0.00153640974159575,0.00170791577576956,0.00125258522298877,0.00101947781233214,65.01,0.00742123287671233
"66.01",0.00185871266165627,0.000648832095052398,0.315401399145601,0.000557543959540663,0.000857534796313564,0.00507471910769586,0.18611698532657,0.0169274436109726,0.0646128691235336,0.000896345297720091,0.000809564938428542,0.00106996398950132,0.000656625478766104,0.00169474819026061,0.00387969763793039,0.00561751166410895,0.00114050978933267,0.000741487590721679,0.27578228067223,0.00238510183497154,0.000841738794344238,0.00457393910259385,0.00937562200439035,0.0512461981170004,0.00153642601350434,0.00170792782018425,0.0012526773118452,0.00101951021549451,66.01,0.00753538812785388
"67.01",0.00185865090793258,0.000648882279565499,0.315401322943715,0.000557547780618228,0.000857536327051545,0.00507470685525868,0.186117003936352,0.0169286091153455,0.0646093041393017,0.000896348664169433,0.000809546036607656,0.00106989880892883,0.000656640882065851,0.00169473365539685,0.00387967456484828,0.00561781878906376,0.00114052892547678,0.000741500663663741,0.275787701040104,0.00238601082898726,0.00084174507787993,0.00457403963347069,0.00937560035720608,0.0512471688669935,0.00153644231022954,0.0017079399113703,0.00125277034152693,0.0010195426384334,67.01,0.00764954337899543
"68.01",0.00185858916557136,0.000648932495452725,0.31540124609261,0.000557551609672746,0.000857537867391289,0.00507469460883547,0.186117022246926,0.0169297747744988,0.0646057391941236,0.000896352053439742,0.000809527147352718,0.00106983369712488,0.000656656299287905,0.00169471913917352,0.00387965150707648,0.00561812596839439,0.00114054808327368,0.000741513751604361,0.275793121340579,0.00238692316253541,0.000841751386972511,0.00457414020501457,0.00937557871892469,0.0512481393763073,0.00153645863178231,0.00170795204931573,0.00125286431212712,0.00101957508115025,68.01,0.00776369863013699
"69.01",0.00185852743457038,0.00064898274271441,0.31540116859225,0.000557555446708324,0.000857539417338571,0.00507468236841191,0.186117040258364,0.0169309405884497,0.0646021742880891,0.000896355465529908,0.000809508270667836,0.00106976865409536,0.000656671730436043,0.00169470464157861,0.00387962846460843,0.00561843320212918,0.00114056726272482,0.000741526854555308,0.275798541573609,0.00238783883601457,0.000841757721618319,0.00457424081725077,0.00937555708955129,0.05124910964495,0.00153647497818421,0.00170796423402997,0.0012529592237378,0.00101960754363939,69.01,0.00787785388127854
"70.01",0.00185846571494208,0.000649033021345446,0.315401090442563,0.000557559291723186,0.000857540976889504,0.00507467013399321,0.18611705797058,0.0169321065572741,0.0645986094212403,0.000896358900444927,0.000809489406546349,0.0010697036798204,0.00065668717551326,0.00169469016261614,0.00387960543743837,0.00561874049026589,0.0011405864638262,0.000741539972514804,0.275803961738981,0.00238875784980142,0.000841764081820018,0.00457434147016378,0.00937553546914416,0.051250079672837,0.00153649134943667,0.00170797646552978,0.0012530550764509,0.00101964002591004,70.01,0.00799200913242009
"71.01",0.00185840400668769,0.000649083331359268,0.315401011643365,0.000557563144715445,0.000857542546052414,0.00507465790559913,0.186117075383448,0.0169332726810271,0.0645950445935756,0.000896362358181579,0.000809470554996139,0.00106963877431554,0.000656702634523776,0.00169467570228565,0.0038795824255573,0.005619047832784,0.00114060568658592,0.000741553105481185,0.275809381836659,0.00238968020432462,0.000841770467581493,0.00457444216375169,0.00937551385764446,0.0512510494599041,0.00153650774552316,0.00170798874382083,0.0012531518703649,0.00101967252796686,71.01,0.00810616438356165
"72.01",0.00185834230980408,0.000649133672756874,0.315400932194689,0.000557567005691428,0.000857544124829968,0.00507464568322746,0.186117092497051,0.0169344389596585,0.0645914798050712,0.000896365838746527,0.000809451716017096,0.00106957393757301,0.000656718107465926,0.00169466126059148,0.00387955942898532,0.00561935522968904,0.00114062493100842,0.000741566253462667,0.275814801866745,0.00239060589998141,0.000841776878909517,0.00457454289805237,0.00937549225505963,0.0512520190060649,0.00153652416645211,0.001708001068919,0.00125324960557294,0.00101970504982019,72.01,0.0082203196347032
"73.01",0.00185828062428117,0.000649184045539153,0.315400852096501,0.000557570874650803,0.000857545713220609,0.00507463346688453,0.186117109311323,0.0169356053931999,0.0645879150558465,0.000896369342143655,0.000809432889613881,0.00106950916959181,0.000656733594338155,0.00169464683753495,0.00387953644773542,0.0056196626810423,0.00114064419710247,0.000741579416452698,0.275820221829076,0.00239153493719046,0.000841783315799982,0.00457464367306415,0.00937547066139899,0.0512529883112973,0.00153654061223363,0.00170801344082083,0.00125334828217161,0.00101973759146268,73.01,0.00833447488584475
"74.01",0.00185821895012173,0.000649234449702552,0.315400771348606,0.000557574751596013,0.000857547311222562,0.00507462125656744,0.186117125826295,0.0169367719816407,0.0645843503460174,0.00089637286836719,0.000809414075782611,0.00106944447036306,0.000656749095150233,0.00169463243312618,0.0038795134818006,0.00561997018683358,0.00114066348485786,0.000741592594460716,0.275825641723597,0.00239246731631726,0.000841789778255553,0.00457474448876971,0.00937544907666421,0.0512539573755577,0.00153655708285405,0.00170802585953933,0.00125344790026294,0.00101977015289534,74.01,0.0084486301369863
"75.01",0.00185815728732408,0.000649284885245405,0.315400689950972,0.000557578636521949,0.000857548918834827,0.00507460905225265,0.186117142041818,0.016937938725072,0.0645807856753841,0.000896376417418465,0.000809395274518399,0.00106937983987199,0.000656764609904381,0.00169461804736359,0.00387949053115466,0.00562027774705154,0.00114068279428869,0.000741605787482391,0.275831061550194,0.00239340303776703,0.000841796266283557,0.00457484534520403,0.00937542750088427,0.0512549261987947,0.00153657357834014,0.00170803832506194,0.00125354845992554,0.00101980273413327,75.01,0.00856278538812785
"76.01",0.001858095635907,0.000649335352181035,0.315400607903605,0.000557582529431944,0.000857550536060625,0.00507459685396627,0.186117157957903,0.0169391056234856,0.0645772210440704,0.000896379989284268,0.000809376485824576,0.00106931527815646,0.000656780138598934,0.00169460368024255,0.00387946759583557,0.00562058536171717,0.00114070212539141,0.000741618995521387,0.275836481308712,0.00239434210195377,0.0008418027798901,0.00457494624234001,0.00937540593403885,0.0512558947808345,0.00153659009868568,0.0017080508374222,0.00125364996126798,0.0010198353351657,76.01,0.00867694063926941
"77.01",0.00185803399587103,0.000649385850508999,0.315400525206369,0.000557586430331214,0.000857552162902953,0.00507458466169741,0.186117173574491,0.016940272676933,0.0645736564521088,0.000896383583986027,0.000809357709703029,0.00106925078518716,0.000656795681237443,0.0016945893317688,0.00387944467583223,0.00562089303082869,0.00114072147816791,0.000741632218581589,0.27584190099924,0.00239528450925308,0.000841809319078846,0.0045750471801882,0.00937538437611707,0.051256863121649,0.00153660664389577,0.00170806339659269,0.00125375240438363,0.00101986795599984,77.01,0.00879109589041096
"78.01",0.00185797236720231,0.000649436380231294,0.315400441859251,0.000557590339223979,0.000857553799361144,0.0050745724754494,0.18611718889164,0.0169414398853976,0.0645700918995634,0.000896387201517301,0.000809338946162419,0.00106918636096798,0.000656811237824018,0.00169457500193471,0.00387942177114409,0.0056212007544002,0.00114074085263183,0.00074164545666866,0.27584732062168,0.00239623026007219,0.000841815883850683,0.00457514815874971,0.00937536282713924,0.0512578312211889,0.0015366232139713,0.0017080760025977,0.0012538557893762,0.00101990059664592,78.01,0.00890525114155251
"79.01",0.00185791074991215,0.000649486941350919,0.315400357862101,0.000557594256104355,0.00085755544543975,0.0050745602952339,0.186117203909179,0.0169426072489054,0.064566527386388,0.000896390841886086,0.000809320195200747,0.00106912200549447,0.000656826808358879,0.00169456069073581,0.00387939888177513,0.00562150853245658,0.00114076024876486,0.000741658709780157,0.275852740175937,0.00239717935481676,0.000841822474209719,0.00457524917805796,0.00937534128709516,0.0512587990794846,0.00153663980891594,0.00170808865544836,0.00125396011632872,0.00101993325709837,79.01,0.00901940639269406
"80.01",0.00185784914399911,0.000649537533867095,0.315400273215022,0.000557598180968899,0.000857557101134665,0.00507454812103758,0.186117218627112,0.0169437747674422,0.0645629629126957,0.000896394505080056,0.000809301456816014,0.00106905771875643,0.000656842392840584,0.00169454639818867,0.00387937600770316,0.00562181636501002,0.00114077966658876,0.000741671977911529,0.275858159661972,0.00239813179387238,0.000841829090154067,0.00457535023810463,0.00937531975598049,0.051259766696418,0.00153665642871892,0.00170810135515742,0.00125406538534356,0.0010199659373642,80.01,0.00913356164383562
"81.01",0.00185778754945587,0.000649588157784375,0.315400187917765,0.000557602113822164,0.000857558766447331,0.00507453595282903,0.186117233045463,0.0169449424411394,0.0645593984784726,0.00089639819111631,0.000809282731012217,0.00106899350075917,0.000656857991273463,0.00169453212429371,0.00387935314893384,0.00562212425204267,0.00114079910609921,0.000741685261072988,0.275863579079774,0.00239908757763574,0.00084183573168406,0.0045754513388977,0.00937529823380168,0.0512607340718694,0.00153667307340311,0.00170811410170058,0.00125417159650987,0.0010199986374434,81.01,0.00924771689497717
"82.01",0.00185772596628264,0.000649638813105535,0.315400101970302,0.000557606054672255,0.000857560441375416,0.00507452379067275,0.186117247164257,0.016946110269917,0.0645558340837356,0.000896401899986188,0.000809264017780031,0.00106892935150837,0.000656873603663066,0.00169451786905006,0.00387933030548204,0.00562243219358971,0.00114081856730186,0.000741698559261317,0.275868998429189,0.00240004670653327,0.00084184239881091,0.00457555248041319,0.00937527672053973,0.0512617012058756,0.00153668974297572,0.00170812689509947,0.00125427874992978,0.00102003135734197,82.01,0.00936187214611872
"83.01",0.00185766439448687,0.000649689499833461,0.315400015372554,0.000557610003510955,0.000857562125922473,0.00507451163452766,0.186117260983455,0.0169472782537691,0.0645522697284964,0.000896405631695685,0.000809245317122342,0.00106886527099848,0.000656889230010504,0.00169450363246215,0.00387930747736609,0.00562274018964137,0.00114083805019749,0.000741711872484951,0.275874417710304,0.00240100918094976,0.000841849091526625,0.00457565366267232,0.00937525521624805,0.0512626680983091,0.00153670643742121,0.001708139735351,0.00125438684568902,0.00102006409706157,83.01,0.00947602739726027
"84.01",0.00185760283407244,0.000649740217974704,0.31539992812444,0.000557613960343262,0.0008575638200925,0.0050744994844284,0.186117274503043,0.0169484463927971,0.064548705412747,0.000896409386248909,0.000809226629048698,0.00106880125924003,0.000656904870317554,0.00169448941455053,0.00387928466458398,0.00562304824018578,0.00114085755479187,0.000741725200745447,0.275879836922951,0.00240197500125738,0.000841855809844527,0.00457575488569684,0.00937523372087123,0.0512636347490977,0.00153672315675368,0.00170815262246427,0.00125449588388638,0.00102009685660698,84.01,0.00959018264840183
"85.01",0.00185754128503812,0.000649790967525821,0.315399840225995,0.000557617925172615,0.000857565523884163,0.00507448734035587,0.186117287722836,0.016949614686988,0.0645451411366105,0.000896413163641085,0.000809207953563096,0.00106873731621882,0.000656920524588211,0.00169447521529575,0.00387926186711729,0.00562335634526379,0.00114087708108179,0.000741738544037918,0.275885256066929,0.00240294416786191,0.00084186255375851,0.00457585614947831,0.00937521223441962,0.0512646011582829,0.00153673990098113,0.0017081655564386,0.00125460586461634,0.00102012963598108,85.01,0.00970433789954338
"86.01",0.00185747974738426,0.000649841748483926,0.315399751677045,0.00055762189799613,0.000857567237298018,0.00507447520232174,0.186117300642897,0.0169507831363441,0.0645415769000474,0.000896416963877988,0.000809189290661205,0.00106867344192429,0.00065693619282281,0.00169446103469251,0.00387923908497845,0.0056236645048906,0.00114089662906969,0.000741751902367804,0.275890675142348,0.00240391668118367,0.000841869323279454,0.00457595745400685,0.00937519075694637,0.0512655673258166,0.00153675667010134,0.00170817853730842,0.00125471678796951,0.0010201624351851,86.01,0.00981849315068493
"87.01",0.00185741822110008,0.000649892560854459,0.31539966247761,0.000557625878812806,0.00085756896033562,0.00507446307030313,0.186117313263196,0.0169519517408894,0.0645380127031113,0.000896420786957952,0.000809170640342471,0.00106860963634903,0.000656951875023015,0.00169444687273923,0.00387921631816668,0.00562397271905024,0.00114091619876733,0.000741765275741435,0.275896094149055,0.0024048925416168,0.000841876118410356,0.00457605879927214,0.00937516928841142,0.0512665332515477,0.0015367734641093,0.00170819156505708,0.00125482865404403,0.00102019525421482,87.01,0.00993264840182648
"88.01",0.00185735670619702,0.00064994340464819,0.315399572627553,0.000557629867626197,0.000857570692995857,0.00507445094430625,0.186117325583677,0.0169531205006493,0.0645344485458276,0.000896424632879866,0.000809152002606783,0.00106854589949823,0.000656967571191713,0.00169443272944381,0.00387919356669242,0.00562428098776713,0.00114093579018493,0.000741778664155479,0.275901513087006,0.0024058717495693,0.000841882939150995,0.00457616018533302,0.0093751478288423,0.0512674989353921,0.00153679028301956,0.00170820463969357,0.00125494146293492,0.00102022809308677,88.01,0.010046803652968
"89.01",0.00185729520267697,0.000649994279851795,0.315399482126808,0.000557633864438745,0.000857572435279064,0.0050744388243209,0.186117337604282,0.0169542894156417,0.0645308844282543,0.000896428501635738,0.000809133377455695,0.00106848223137324,0.000656983281336676,0.00169441860479735,0.00387917083053868,0.00562458931107024,0.00114095540330594,0.000741792067613489,0.275906931956102,0.00240685430541798,0.000841889785502592,0.00457626161216806,0.00937512637821603,0.0512684643772872,0.00153680712682669,0.00170821776122199,0.00125505521473956,0.00102026095179963,89.01,0.0101609589041096
"90.01",0.0018572337105367,0.000650045186474046,0.31539939097524,0.000557637869248229,0.00085757418718857,0.0050744267103634,0.186117349324963,0.0169554584859271,0.064527320350345,0.000896432393244218,0.000809114764889207,0.00106841863197427,0.000656999005458347,0.0016944044988294,0.00387914810971479,0.00562489768893126,0.00114097503812916,0.000741805486125124,0.275912350756368,0.00240784020955143,0.000841896657471364,0.00457636307976728,0.00937510493648408,0.051269429577192,0.00153682399553179,0.00170823092966899,0.00125516990954833,0.00102029383035329,90.01,0.0102751141552511
"91.01",0.0018571722297801,0.000650096124517607,0.315399299172841,0.000557641882060866,0.000857575948728595,0.00507441460244218,0.186117360745783,0.0169566277114551,0.0645237563122059,0.000896436307700088,0.000809096164906431,0.00106835510128434,0.000657014743549511,0.00169439041152764,0.00387912540421631,0.00562520612136408,0.001140994694666,0.000741818919684833,0.275917769487715,0.00240882946237486,0.000841903555058421,0.00457646458814787,0.00937508350368943,0.0512703945351104,0.00153684088915751,0.00170824414502768,0.00125528554746868,0.00102032672875241,91.01,0.0103892694063927
"92.01",0.00185711076040496,0.000650147093986697,0.315399206719606,0.00055764590287799,0.000857577719895142,0.00507440250056068,0.186117371866691,0.0169577970923397,0.0645201923137643,0.000896440245004793,0.000809077577515249,0.00106829163931443,0.000657030495622823,0.00169437634289371,0.00387910271403247,0.00562551460835847,0.00114101437292335,0.000741832368293394,0.275923188149998,0.00240982206427343,0.000841910478265762,0.0045765661373004,0.00937506207987104,0.0512713592509496,0.00153685780767998,0.00170825740729519,0.00125540212858921,0.00102035964700098,92.01,0.0105034246575342
"93.01",0.00185704930240715,0.000650198094886978,0.31539911361541,0.00055764993169205,0.00085757950069032,0.00507439040470936,0.186117382687602,0.0169589666285356,0.064516628355143,0.00089644420515933,0.00080905900271333,0.00106822824606689,0.000657046261678729,0.00169436229291942,0.00387908003919857,0.00562582314994031,0.00114103407290189,0.000741845831955468,0.275928606743148,0.00241081801567333,0.00084191742709594,0.00457666772722787,0.00937504066502814,0.0512723237246319,0.00153687475111197,0.00170827071647817,0.00125551965300674,0.00102039258509812,93.01,0.0106175799086758
"94.01",0.00185698785579436,0.000650249127214342,0.315399019860173,0.000557653968509708,0.000857581291111575,0.00507437831489388,0.186117393208515,0.0169601363200841,0.0645130644362892,0.000896448188156818,0.000809040440497122,0.00106816492152506,0.000657062041715561,0.00169434826159776,0.00387905737971628,0.00562613174615767,0.00114105379460416,0.000741859310666615,0.275934025267168,0.00241181731694995,0.000841924401557947,0.00457676935793938,0.00937501925914297,0.0512732879560956,0.00153689171946636,0.00170828407257084,0.00125563812081242,0.00102042554304504,94.01,0.0107317351598174
"95.01",0.00185692642056356,0.000650300190977782,0.315398925453792,0.00055765801333274,0.000857583091162017,0.00507436623110713,0.186117403429404,0.0169613061669486,0.064509500557239,0.000896452194002029,0.000809021890872508,0.00106810166569682,0.000657077835732101,0.00169433424894805,0.00387903473557072,0.00562644039699689,0.00114107353803661,0.000741872804428279,0.275939443722032,0.00241281996849785,0.000841931401653451,0.00457687102941695,0.00937499786218188,0.0512742519453211,0.00153690871274648,0.00170829747561596,0.00125575753210661,0.0010204585208462,95.01,0.0108458904109589
"96.01",0.00185686499672189,0.000650351286175521,0.315398830396251,0.000557662066160258,0.000857584900841868,0.00507435415336099,0.186117413350332,0.0169624761692001,0.0645059367180664,0.000896456222707398,0.000809003353838156,0.00106803847857162,0.000657093643741669,0.00169432025497385,0.00387901210676045,0.00562674910244654,0.00114109330319434,0.000741886313250117,0.275944862107526,0.00241382597072726,0.000841938427372235,0.00457697274172164,0.00937497647417163,0.0512752156922267,0.00153692573095154,0.00170831092559209,0.00125587788697934,0.00102049151851435,96.01,0.0109600456621005
"97.01",0.00185680358426143,0.000650402412808004,0.315398734687513,0.00055766612699526,0.000857586720156345,0.00507434208165414,0.186117422971183,0.0169636463268763,0.0645023729188644,0.000896460274259048,0.000808984829393067,0.00106797536015979,0.000657109465737493,0.00169430627968092,0.00387898949326981,0.00562705786253004,0.0011411130900898,0.000741899837133131,0.275950280423556,0.00241483532404962,0.000841945478728623,0.00457707449482248,0.00937495509511355,0.0512761791966635,0.001536942774088,0.00170832442248747,0.00125599918552055,0.00102052453605084,97.01,0.011074200913242
"98.01",0.00185674218319054,0.00065045357088267,0.315398638327454,0.000557670195834525,0.000857588549102561,0.00507433001597679,0.1861174322919,0.0169648166399884,0.0644988091595463,0.000896464348662751,0.000808966317544235,0.00106791231045611,0.000657125301727457,0.00169429232305729,0.00387896689512901,0.00562736667727126,0.00114113289873052,0.000741913376074765,0.275955698670212,0.00241584802882089,0.000841952555728831,0.00457717628875876,0.00937493372500231,0.0512771424586693,0.00153695984215307,0.00170833796632919,0.00125612142782927,0.00102055757345887,98.01,0.0111883561643836
"99.01",0.00185668079349988,0.000650504760396742,0.315398541315883,0.00055767427268183,0.000857590387685514,0.00507431795633939,0.186117441312486,0.0169659871085237,0.0644952454400556,0.00089646844592095,0.00080894781828611,0.00106784932946047,0.000657141151713669,0.00169427838511238,0.00387894431233393,0.00562767554666421,0.00114115272910498,0.000741926930080239,0.275961116847419,0.00241686408547004,0.000841959658370417,0.00457727812348607,0.00937491236385468,0.0512781054781757,0.0015369769351492,0.00170835155711957,0.00125624461400264,0.00102059063073201,99.01,0.0113025114155251
"100.01",0.00185661941520354,0.000650555981354772,0.315398443652878,0.000557678357538394,0.000857592235899429,0.00507430590273794,0.186117450032882,0.0169671577325675,0.064491681760542,0.000896472566041639,0.000808929331624131,0.00106778641717309,0.000657157015692134,0.0016942644658311,0.00387892174487758,0.00562798447072821,0.0011411725812106,0.000741940499150107,0.275966534955144,0.00241788349439154,0.000841966786657489,0.00457737999903596,0.00937489101168654,0.0512790682550484,0.00153699405307262,0.00170836519487072,0.00125636874412327,0.00102062370787526,100.01,0.0114166666666667
"101.01",0.00185655804829055,0.000650607233753542,0.31539834533843,0.000557682450402774,0.000857594093753411,0.00507429385517555,0.186117458453034,0.0169683285120427,0.0644881181211071,0.000896476709013716,0.00080891085755852,0.00106772357357299,0.00065717289367373,0.00169425056522798,0.00387889919279005,0.00562829344946869,0.00114119245506095,0.000741954083281926,0.275971952993131,0.00241890625598129,0.000841973940594709,0.00457748191540608,0.00937486966847789,0.0512800307892926,0.0015370111959393,0.00170837887958852,0.00125649381831616,0.00102065680489005,101.01,0.0115308219178082
"102.01",0.00185649669277255,0.000650658517600267,0.315398246372417,0.000557686551274528,0.000857595961238689,0.0050742818136672,0.186117466572891,0.0169694994469927,0.0644845545216245,0.000896480874845729,0.000808892396093608,0.00106766079866927,0.000657188785658791,0.00169423668330593,0.00387887665603182,0.00562860248288799,0.00114121235064768,0.000741967682479916,0.275977370961647,0.00241993237061044,0.000841981120181523,0.00457758387259377,0.00937484833422852,0.0512809930808901,0.00153702836374547,0.00170839261126554,0.00125661983665382,0.00102068992178861,102.01,0.0116449771689498
"103.01",0.00185643534864,0.00065070983290505,0.315398146754839,0.000557690660158427,0.000857597838358704,0.00507426977818848,0.186117474392521,0.0169706705374559,0.064480990962259,0.000896485063541785,0.000808873947224398,0.00106759809246437,0.000657204691638547,0.00169422282007969,0.00387885413463129,0.00562891157096046,0.00114123226799268,0.000741981296747629,0.275982788860298,0.00242096183870466,0.000841988325420151,0.00457768587063623,0.00937482700891612,0.0512819551297262,0.00153704555649636,0.00170840638991454,0.00125674679924637,0.00102072305856893,103.01,0.0117591324200913
"104.01",0.00185637401590866,0.000650761179655457,0.3153980464855,0.000557694777054807,0.000857599725115343,0.00507425774876447,0.186117481911877,0.0169718417835176,0.0644774274429508,0.000896489275098888,0.000808855510950446,0.00106753545494487,0.000657220611623766,0.00169420897553207,0.00387883162858749,0.00562922071371175,0.00114125220709016,0.000741994926091283,0.275988206689206,0.00242199466062631,0.000841995556308373,0.00457778790952312,0.00937480569255822,0.0512829169357589,0.00153706277419186,0.00170842021554651,0.00125687470616997,0.00102075621523334,104.01,0.0118732876712329
"105.01",0.00185631269456754,0.000650812557855041,0.315397945564444,0.000557698901969661,0.000857601621517601,0.00507424572536852,0.186117489130916,0.0169730131851695,0.0644738639637342,0.00089649350951837,0.00080883708727475,0.00106747288609543,0.000657236545616002,0.00169419514967284,0.00387880913790695,0.00562952991117704,0.00114127216793325,0.000742008570513319,0.275993624448183,0.00242303083678364,0.000842002812861287,0.00457788998924358,0.00937478438517292,0.051283878498909,0.00153708001683128,0.00170843408817101,0.00125700355753022,0.00102078939178796,105.01,0.0119874429223744
"106.01",0.00185625138461976,0.000650863967522342,0.315397843991522,0.000557703034894774,0.000857603527558926,0.00507423370800097,0.186117496049599,0.0169741847423655,0.064470300524719,0.000896497766799231,0.000808818676205858,0.00106741038593638,0.000657252493623917,0.00169418134250876,0.00387878666256525,0.00562983916335935,0.00114129215054515,0.000742022230010186,0.275999042137179,0.00242407036757941,0.00084201009507745,0.00457799210981891,0.0093747630867298,0.0512848398191219,0.00153709728443996,0.00170844800778824,0.00125713335341737,0.00102082258822767,106.01,0.012101598173516
"107.01",0.00185619008605409,0.00065091540864548,0.315397741766636,0.000557707175832367,0.000857605443233656,0.00507422169667804,0.186117502667938,0.0169753564551863,0.0644667371259333,0.000896502046939807,0.000808800277739774,0.00106734795446806,0.000657268455642623,0.00169416755401397,0.00387876420255961,0.00563014847025922,0.00114131215491287,0.000742035904587324,0.276004459756164,0.00242511325342676,0.00084201740295986,0.00457809427124201,0.00937474179725739,0.0512858008962952,0.00153711457701444,0.00170846197441787,0.00125726409393001,0.00102085580456379,107.01,0.0122157534246575
"108.01",0.00185612879887631,0.00065096688122801,0.315397638889771,0.000557711324787991,0.000857607368551672,0.00507420969140504,0.186117508985908,0.0169765283236234,0.0644631737672978,0.000896506349943871,0.000808781891872501,0.0010672855916799,0.000657284431678118,0.00169415378419058,0.00387874175791092,0.00563045783192639,0.0011413321810414,0.000742049594243399,0.2760098773051,0.00242615949471781,0.000842024736510738,0.00457819647352742,0.0093747205167477,0.0512867617304311,0.0015371318945524,0.00170847598805124,0.00125739577916462,0.00102088904080322,108.01,0.0123299086757991
"109.01",0.0018560675230902,0.000651018385283697,0.315397535360846,0.00055771548176442,0.000857609303516194,0.00507419769218409,0.186117515003375,0.0169777003476699,0.0644596104488482,0.000896510675820195,0.000808763518610589,0.00106722329757869,0.000657300421730844,0.00169414003306301,0.00387871932861694,0.00563076724835543,0.00114135222893375,0.000742063298981632,0.276015294783867,0.00242720909183525,0.000842032095726752,0.00457829871665105,0.00937469924519152,0.0512877223214836,0.00153714923704629,0.00170849004869233,0.00125752840920901,0.00102092229694084,109.01,0.0124440639269406
"110.01",0.00185600625870375,0.000651069920802771,0.315397431179727,0.000557719646758104,0.000857611248123447,0.00507418569901164,0.186117520720326,0.0169788725273575,0.0644560471706631,0.000896515024567668,0.000808745157948265,0.00106716107217064,0.000657316425801358,0.00169412630063459,0.00387869691469189,0.00563107671949459,0.00114137229859501,0.000742077018799692,0.276020712192431,0.00242826204516133,0.000842039480610124,0.00457840100064077,0.00937467798262392,0.0512886826693705,0.00153716660451597,0.0017085041563506,0.00125766198416388,0.00102095557297821,110.01,0.0125582191780822
"111.01",0.00185594500571129,0.000651121487787676,0.315397326346479,0.000557723819768818,0.000857613202377538,0.00507417371186925,0.186117526136695,0.0169800448627681,0.0644524839326721,0.00089651939617863,0.000808726809884086,0.00106709891543411,0.000657332443898428,0.00169411258690377,0.003878674516133,0.00563138624538562,0.00114139239003697,0.000742090753706126,0.276026129530807,0.00242931835510518,0.000842046891175952,0.00457850332549148,0.00937465672902016,0.0512896427740032,0.00153718399696523,0.00170851831102514,0.00125779650412539,0.00102098886891866,111.01,0.0126723744292237
