"","tSI.BW.CP","tSI.VK.CP","tSI.VFil.CP","tSI.QK.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"17267.01",0.0136128833905358,0.015399516888368,0.0170443324082306,0.0151375920491296,0.342760076253712,0.432044027602828,0.10012011728073,0.0163200459819077,0.361815508156961,0.0285355248192962,0.0258777465593159,0.0241029757521164,0.292904748361343,0.0232845948442739,0.018248472663867,0.0532796421465419,17267.01,1.9711198630137
"17268.01",0.0136135766812607,0.0154002112642359,0.0170448907919922,0.0151382480559268,0.342764683489146,0.432049610613791,0.100124122877297,0.0163206689523232,0.361822126865525,0.0285363749059065,0.025878437864034,0.0241040236261543,0.292909171104631,0.0232853174014025,0.0182489785566993,0.0532803834751082,17268.01,1.97123401826484
"17269.01",0.0136142700190975,0.0154009056833389,0.0170454492074401,0.0151389041222105,0.342769290889677,0.432055193838208,0.100128128587558,0.0163212919628215,0.361828745781483,0.0285372250742059,0.0258791292274798,0.0241050715855521,0.292913594028042,0.0232860399885383,0.0182494845037094,0.0532811248685049,17269.01,1.97134817351598
"17270.01",0.0136149634040477,0.0154016001456756,0.0170460076545718,0.0151395602479835,0.342773898455296,0.432060777276047,0.100132134411531,0.0163219150134028,0.361835364904804,0.0285380753241951,0.0258798206496565,0.0241061196303112,0.29291801713156,0.0232867626056844,0.0182499905048983,0.0532818663267317,17270.01,1.97146232876712
"17271.01",0.0136156568361112,0.0154022946512489,0.0170465661333889,0.0151402164332468,0.342778506185995,0.432066360927282,0.100136140349234,0.0163225381040676,0.361841984235456,0.0285389256558764,0.0258805121305628,0.0241071677604386,0.292922440415164,0.0232874852528394,0.0182504965602664,0.0532826078497862,17271.01,1.97157648401826
"17272.01",0.0136163503152902,0.0154029892000587,0.0170471246438907,0.0151408726780007,0.342783114081765,0.432071944791885,0.100140146400684,0.0163231612348163,0.361848603773406,0.0285397760692477,0.0258812036702019,0.0241082159759348,0.292926863878837,0.0232882079300036,0.0182510026698125,0.0532833494376675,17272.01,1.97169063926941
"17273.01",0.0136170438415848,0.0154036837921058,0.0170476831860767,0.0151415289822492,0.34278772214259,0.432077528869825,0.100144152565896,0.0163237844056505,0.361855223518626,0.0285406265643099,0.0258818952685735,0.024109264276804,0.292931287522566,0.0232889306371773,0.0182515088335353,0.0532840910903725,17273.01,1.97180479452055
"17274.01",0.0136177374149941,0.0154043784273904,0.0170482417599456,0.0151421853459911,0.34279233036846,0.43208311316108,0.100148158844885,0.0163244076165689,0.361861843471089,0.0285414771410631,0.0258825869256777,0.0241103126630491,0.29293571134633,0.0232896533743595,0.0182520150514349,0.0532848328079,17274.01,1.97191894977169
"17275.01",0.0136184310355199,0.0154050731059147,0.0170488003654955,0.0151428417692306,0.342796938759363,0.43208869766562,0.100152165237669,0.0163250308675728,0.361868463630763,0.0285423277995084,0.0258832786415144,0.0241113611346743,0.292940135350114,0.0232903761415527,0.0182525213235123,0.0532855745902489,17275.01,1.97203310502283
"17276.01",0.0136191247031615,0.0154057678276762,0.0170493590027265,0.0151434982519691,0.342801547315293,0.432094282383416,0.100156171744268,0.0163256541586636,0.361875083997623,0.0285431785396446,0.0258839704160845,0.0241124096916817,0.2929445595339,0.0232910989387576,0.0182530276497681,0.0532863164374187,17276.01,1.97214726027397
"17277.01",0.01361981841792,0.0154064625926779,0.0170499176716367,0.0151441547942067,0.342806156036242,0.432099867314437,0.100160178364699,0.0163262774898414,0.361881704571635,0.0285440293614722,0.0258846622493911,0.0241134583340748,0.292948983897671,0.0232918217659734,0.0182535340302014,0.0532870583494081,17277.01,1.97226141552511
"17278.01",0.0136205121797951,0.0154071574009217,0.0170504763722272,0.0151448113959438,0.342810764922194,0.432105452458656,0.100164185098977,0.0163269008611077,0.36188832535277,0.0285448802649925,0.025885354141434,0.0241145070618562,0.292953408441406,0.0232925446232013,0.0182540404648103,0.053287800326215,17278.01,1.97237557077626
"17279.01",0.0136212059887871,0.0154078522524062,0.0170510351044986,0.0151454680571843,0.342815373973139,0.432111037816046,0.100168191947119,0.0163275242724617,0.361894946340995,0.0285457312502095,0.0258860460922141,0.0241155558750274,0.29295783316509,0.0232932675104406,0.0182545469535937,0.0532885423678372,17279.01,1.9724897260274
"17280.01",0.0136218998448957,0.0154085471471341,0.017051593868447,0.0151461247779283,0.342819983189068,0.432116623386577,0.100172198909143,0.0163281477239042,0.361901567536282,0.028546582317122,0.0258867381017322,0.0241166047735947,0.29296225806871,0.0232939904276913,0.0182550534965523,0.0532892844742762,17280.01,1.97260388127854
"17281.01",0.0136225937481228,0.0154092420851052,0.0170521526640741,0.0151467815581765,0.342824592569969,0.43212220917022,0.100176205985068,0.0163287712154364,0.361908188938603,0.0285474334657305,0.0258874301699895,0.0241176537575611,0.292966683152247,0.0232947133749535,0.0182555600936888,0.053290026645527,17281.01,1.97271803652968
"17282.01",0.0136232876984683,0.0154099370663219,0.0170527114913796,0.0151474383979318,0.342829202115835,0.43212779516695,0.100180213174912,0.0163293947470584,0.361914810547928,0.0285482846960341,0.0258881222969874,0.0241187028269294,0.292971108415679,0.0232954363522276,0.0182560667450012,0.0532907688815885,17282.01,1.97283219178082
"17283.01",0.0136239816959329,0.015410632090785,0.0170532703503622,0.0151480952971961,0.342833811826655,0.432133381376737,0.10018422047869,0.0163300183187722,0.361921432364224,0.0285491360080301,0.025888814482725,0.0241197519817048,0.292975533858988,0.0232961593595138,0.0182565734504895,0.0532915111824618,17283.01,1.97294634703196
"17284.01",0.0136246757405156,0.015411327158494,0.0170538292410199,0.0151487522559706,0.342838421702414,0.432138967799554,0.100188227896417,0.0163306419305769,0.361928054387463,0.0285499874017217,0.025889506727205,0.0241208012218888,0.292979959482161,0.0232968823968124,0.0182570802101528,0.0532922535481458,17284.01,1.9730605022831
"17285.01",0.0136253698322176,0.0154120222694505,0.017054388163353,0.0151494092742588,0.3428430317431,0.432144554435376,0.100192235428113,0.0163312655824742,0.361934676617613,0.0285508388771101,0.0258901990304299,0.0241218505474836,0.292984385285179,0.0232976054641236,0.0182575870239913,0.0532929959786363,17285.01,1.97317465753425
"17286.01",0.0136260639710399,0.015412717423655,0.0170549471173607,0.0151500663520612,0.342847641948704,0.432150141284173,0.100196243073797,0.0163318892744642,0.361941299054647,0.028551690434197,0.025890891392398,0.0241228999584951,0.292988811268029,0.0232983285614476,0.0182580938920048,0.0532937384739337,17286.01,1.97328881278539
"17287.01",0.0136267581569814,0.0154134126211059,0.0170555061030421,0.015150723489378,0.342852252319217,0.432155728345907,0.100200250833484,0.016332513006545,0.361947921698535,0.0285525420729813,0.0258915838131107,0.0241239494549244,0.292993237430687,0.0232990516887858,0.0182586008141939,0.0532944810340364,17287.01,1.97340296803653
"17288.01",0.0136274523900429,0.0154141078618063,0.0170560651203951,0.015151380686211,0.34285686285463,0.432161315620561,0.10020425870719,0.0163331367787196,0.361954544549247,0.0285533937934632,0.0258922762925676,0.0241249990367743,0.292997663773139,0.0232997748461375,0.0182591077905566,0.0532952236589416,17288.01,1.97351712328767
"17289.01",0.0136281466702264,0.0154148031457572,0.0170566241694223,0.0151520379425612,0.342861473554933,0.432166903108102,0.100208266694933,0.0163337605909884,0.361961167606753,0.0285542455956421,0.0258929688307698,0.0241260487040491,0.293002090295366,0.0233004980335023,0.0182596148210935,0.0532959663486482,17289.01,1.97363127853881
"17290.01",0.0136288409975315,0.015415498472961,0.0170571832501229,0.0151526952584328,0.342866084420113,0.432172490808507,0.10021227479673,0.0163343844433528,0.361967790871022,0.0285550974795221,0.0258936614277194,0.0241270984567515,0.293006516997352,0.0233012212508812,0.0182601219058043,0.0532967091031548,17290.01,1.97374543378995
"17291.01",0.0136295353719561,0.0154161938434168,0.0170577423624932,0.0151533526338261,0.342870695450165,0.432178078721744,0.100216283012596,0.016335008335814,0.361974414342026,0.0285559494451015,0.0258943540834175,0.0241281482948853,0.293010943879082,0.0233019444982753,0.0182606290446888,0.0532974519224618,17291.01,1.9738595890411
"17292.01",0.0136302297935014,0.0154168892571235,0.0170583015065343,0.0151540100687427,0.34287530664507,0.432183666847782,0.100220291342548,0.0163356322683708,0.361981038019735,0.0285568014923812,0.0258950467978659,0.0241291982184524,0.293015370940536,0.0233026677756848,0.0182611362377483,0.0532981948065655,17292.01,1.97397374429224
"17293.01",0.0136309242621691,0.0154175847140836,0.0170588606822453,0.0151546675631831,0.342879918004819,0.432189255186596,0.100224299786608,0.0163362562410262,0.361987661904116,0.028557653621362,0.0258957395710627,0.0241302482274546,0.293019798181692,0.0233033910831103,0.0182616434849826,0.0532989377554673,17293.01,1.97408789954338
"17294.01",0.0136316187779596,0.0154182802142992,0.0170594198896242,0.015155325117149,0.342884529529406,0.432194843738159,0.100228308344794,0.0163368802537791,0.361994285995143,0.0285585058320439,0.0258964324030113,0.0241312983218986,0.293024225602536,0.0233041144205505,0.018262150786389,0.0532996807691649,17294.01,1.97420205479452
"17295.01",0.0136323133408722,0.0154189757577682,0.0170599791286705,0.0151559827306434,0.342889141218825,0.432200432502442,0.100232317017119,0.016337504306631,0.362000910292784,0.0285593581244268,0.0258971252937118,0.0241323485017871,0.293028653203055,0.0233048377880063,0.0182626581419681,0.0533004238476553,17295.01,1.97431621004566
"17296.01",0.013633007950908,0.0154196713444931,0.0170605383993849,0.0151566404036666,0.342893753073054,0.432206021479413,0.1002363258036,0.0163381283995804,0.362007534797014,0.0285602104985113,0.0258978182431634,0.0241333987671233,0.293033080983234,0.0233055611854787,0.0182631655517195,0.0533011669909383,17296.01,1.9744303652968
"17297.01",0.0136337026080672,0.0154203669744751,0.0170610977017666,0.0151572981362219,0.342898365092085,0.432211610669048,0.100240334704254,0.0163387525326282,0.362014159507799,0.0285610629542965,0.0258985112513699,0.0241344491179088,0.293037508943053,0.0233062846129668,0.0182636730156434,0.0533019101990142,17297.01,1.97454452054795
"17298.01",0.0136343973123509,0.0154210626477143,0.0170616570358154,0.0151579559283089,0.342902977275909,0.432217200071317,0.100244343719099,0.0163393767057763,0.362020784425106,0.0285619154917863,0.0258992043183315,0.0241354995541462,0.29304193708249,0.0233070080704717,0.018264180533739,0.0533026534718806,17298.01,1.97465867579909
"17299.01",0.0136350920637589,0.015421758364211,0.0170622164015298,0.0151586137799279,0.342907589624513,0.432222789686194,0.100248352848151,0.0163400009190246,0.362027409548907,0.0285627681109792,0.0258998974440473,0.0241365500758382,0.293046365401532,0.023307731557992,0.0182646881060079,0.0533033968095342,17299.01,1.97477283105023
"17300.01",0.0136357868622916,0.0154224541239672,0.0170627757989089,0.0151592716910823,0.342912202137889,0.432228379513648,0.100252362091428,0.016340625172374,0.362034034879173,0.0285636208118768,0.0259005906285164,0.0241376006829904,0.293050793900157,0.0233084550755293,0.0182651957324482,0.0533041402119744,17300.01,1.97488698630137
"17301.01",0.0136364817079479,0.0154231499269831,0.0170633352279503,0.0151599296617744,0.342916814816031,0.432233969553655,0.100256371448948,0.016341249465826,0.362040660415876,0.0285644735944766,0.0259012838717418,0.0241386513756057,0.293055222578354,0.0233091786230848,0.0182657034130615,0.0533048836792003,17301.01,1.97500114155251
"17302.01",0.0136371766007294,0.0154238457732622,0.0170638946886565,0.0151605876920054,0.342921427658924,0.432239559806184,0.100260380920729,0.0163418737993801,0.362047286158986,0.0285653264587796,0.025901977173728,0.024139702153687,0.293059651436097,0.0233099022006583,0.0182662111478444,0.0533056272112094,17302.01,1.97511529680365
"17303.01",0.0136378715406368,0.0154245416628019,0.0170644541810264,0.0151612457817767,0.34292604066656,0.432245150271206,0.100264390506786,0.0163424981730377,0.362053912108472,0.0285661794047892,0.0259026705344742,0.0241407530172373,0.293064080473377,0.0233106258082483,0.0182667189367991,0.0533063708079999,17303.01,1.97522945205479
"17304.01",0.0136385665276704,0.0154252375956037,0.0170650137050585,0.0151619039310881,0.342930653838928,0.432250740948692,0.100268400207136,0.0163431225867989,0.362060538264307,0.0285670324325048,0.0259033639539802,0.0241418039662591,0.293068509690176,0.0233113494458565,0.0182672267799239,0.053307114469573,17304.01,1.97534360730594
"17305.01",0.0136392615618304,0.0154259335716685,0.0170655732607517,0.0151625621399419,0.342935267176015,0.432256331838615,0.100272410021798,0.0163437470406647,0.362067164626458,0.0285678855419283,0.0259040574322476,0.0241428550007557,0.293072939086477,0.0233120731134841,0.0182677346772202,0.0533078581959271,17305.01,1.97545776255708
"17306.01",0.0136399566431165,0.0154266295909962,0.0170661328481057,0.0151632204083429,0.342939880677812,0.432261922940946,0.100276419950789,0.0163443715346331,0.362073791194895,0.0285687387330593,0.025904750969276,0.0241439061207317,0.293077368662257,0.0233127968111305,0.0182682426286882,0.0533086019870594,17306.01,1.97557191780822
"17307.01",0.0136406517715293,0.0154273256535896,0.017066692467121,0.0151638787362908,0.342944494344306,0.432267514255657,0.100280429994122,0.0163449960687071,0.362080417969592,0.0285695920058959,0.0259054445650666,0.0241449573261904,0.293081798417502,0.0233135205387937,0.0182687506343251,0.0533093458429679,17307.01,1.97568607305936
"17308.01",0.0136413469470691,0.0154280217594494,0.0170672521177945,0.0151645371237867,0.342949108175486,0.432273105782722,0.100284440151815,0.0163456206428886,0.362087044950514,0.0285704453604421,0.0259061382196199,0.0241460086171351,0.293086228352191,0.0233142442964766,0.0182692586941327,0.0533100897636517,17308.01,1.9758002283105
"17309.01",0.0136420421697365,0.0154287179085766,0.0170678118001264,0.0151651955708322,0.342953722171345,0.43227869752211,0.100288450423888,0.0163462452571779,0.362093672137631,0.0285712987966951,0.0259068319329368,0.0241470599935682,0.293090658466313,0.0233149680841798,0.0182697668081115,0.0533108337491105,17309.01,1.97591438356164
"17310.01",0.013642737439532,0.0154294141009697,0.0170683715141186,0.0151658540774286,0.342958336331876,0.432284289473795,0.100292460810358,0.0163468699115745,0.362100299530918,0.028572152314655,0.02590752570502,0.024148111455493,0.293095088759848,0.0233156919019028,0.01827027497626,0.0533115777993424,17310.01,1.97602853881279
"17311.01",0.0136434327564546,0.0154301103366309,0.0170689312597684,0.0151665126435786,0.342962950657057,0.432289881637748,0.100296471311243,0.0163474946060796,0.362106927130345,0.0285730059143235,0.0259082195358706,0.0241491630029115,0.29309951923278,0.0233164157496457,0.0182707831985784,0.053312321914345,17311.01,1.97614269406393
"17312.01",0.013644128120506,0.0154308066155606,0.0170694910370767,0.0151671712692822,0.342967565146883,0.432295474013942,0.100300481926559,0.016348119340692,0.362113554935877,0.0285738595957033,0.0259089134254892,0.0241502146358298,0.293103949885089,0.0233171396274082,0.0182712914750668,0.0533130660941187,17312.01,1.97625684931507
"17313.01",0.013644823531686,0.0154315029377597,0.0170700508460407,0.015167829954542,0.342972179801346,0.432301066602345,0.10030449265632,0.0163487441154139,0.362120182947486,0.0285747133587947,0.025909607373876,0.0241512663542517,0.293108380716762,0.0233178635351905,0.0182717998057242,0.0533138103386594,17313.01,1.97637100456621
"17314.01",0.0136455189899955,0.0154321993032309,0.0170706106866595,0.0151684886993606,0.342976794620434,0.43230665940293,0.10030850350055,0.0163493689302459,0.362126811165146,0.0285755672035939,0.0259103013810302,0.0241523181581769,0.293112811727778,0.0233185874729946,0.0182723081905509,0.0533145546479697,17314.01,1.97648515981735
"17315.01",0.0136462144954334,0.0154328957119726,0.0170711705589341,0.0151691475037376,0.34298140960414,0.432312252415671,0.100312514459257,0.0163499937851861,0.362133439588826,0.0285764211301017,0.0259109954469542,0.0241533700476079,0.293117242918127,0.0233193114408201,0.018272816629546,0.0533152990220457,17315.01,1.97659931506849
"17316.01",0.0136469100480024,0.0154335921639851,0.0170717304628627,0.0151698063676736,0.342986024752454,0.432317845640542,0.100316525532461,0.0163506186802366,0.362140068218491,0.0285772751383212,0.0259116895716484,0.0241544220225499,0.293121674287784,0.0233200354386659,0.0182733251227098,0.0533160434608856,17316.01,1.97671347031963
"17317.01",0.0136476056477015,0.0154342886592716,0.0170722903984452,0.015170465291172,0.342990640065362,0.432323439077514,0.10032053672018,0.0163512436153993,0.362146697054113,0.0285781292282539,0.0259123837551154,0.0241554740830067,0.293126105836734,0.0233207594665294,0.0182738336700423,0.0533167879644876,17317.01,1.97682762557078
"17318.01",0.0136483012945323,0.0154349851978338,0.0170728503656799,0.0151711242742343,0.342995255542851,0.432329032726558,0.100324548022433,0.0163518685906742,0.362153326095664,0.0285789833998995,0.0259130779973539,0.0241565262289812,0.293130537564957,0.023321483524415,0.0182743422715416,0.0533175325328508,17318.01,1.97694178082192
"17319.01",0.0136489969884943,0.0154356817796708,0.0170734103645677,0.0151717833168614,0.342999871184911,0.432334626587639,0.100328559439234,0.0163524936060609,0.362159955343117,0.0285798376532581,0.0259137722983662,0.0241575784604735,0.293134969472441,0.023322207612324,0.0182748509272108,0.053318277165976,17319.01,1.97705593607306
"17320.01",0.0136496927295878,0.0154363784047833,0.0170739703951063,0.015172442419056,0.34300448699153,0.432340220660737,0.100332570970604,0.0163531186615617,0.362166584796438,0.0285806919883298,0.025914466658153,0.0241586307774871,0.293139401559166,0.0233229317302555,0.0182753596370476,0.0533190218638585,17320.01,1.9771700913242
"17321.01",0.0136503885178128,0.0154370750731729,0.0170745304572965,0.0151731015808186,0.3430091029627,0.43234581494582,0.100336582616555,0.0163537437571774,0.362173214455596,0.028581546405114,0.0259151610767143,0.0241596831800284,0.293143833825111,0.0233236558782114,0.0182758684010529,0.0533197666265003,17321.01,1.97728424657534
"17322.01",0.0136510843531705,0.0154377717848384,0.0170750905511367,0.0151737608021516,0.343013719098412,0.432351409442862,0.100340594377102,0.0163543688929086,0.362179844320563,0.0285824009036118,0.0259158555540526,0.0241607356681006,0.29314826627026,0.0233243800561899,0.018276377219225,0.0533205114538962,17322.01,1.97739840182648
"17323.01",0.0136517802356593,0.015438468539782,0.017075650676626,0.0151744200830564,0.343018335398651,0.432357004151837,0.10034460625227,0.0163549940687548,0.362186474391316,0.0285832554838234,0.0259165500901686,0.0241617882417055,0.293152698894597,0.0233251042641916,0.0182768860915639,0.0533212563460477,17323.01,1.97751255707763
"17324.01",0.0136524761652804,0.0154391653380036,0.017076210833764,0.0151750794235343,0.343022951863409,0.432362599072712,0.10034861824207,0.016355619284718,0.36219310466782,0.0285841101457482,0.0259172446850618,0.024162840900848,0.293157131698108,0.023325828502218,0.0182773950180698,0.0533220013029521,17324.01,1.97762671232877
"17325.01",0.0136531721420349,0.0154398621795041,0.0170767710225528,0.0151757388235853,0.343027568492681,0.432368194205461,0.100352630346523,0.0163562445407967,0.362199735150046,0.0285849648893892,0.0259179393387325,0.0241638936455318,0.293161564680777,0.0233265527702682,0.0182779039987422,0.0533227463246089,17325.01,1.97774086757991
"17326.01",0.0136538681659222,0.0154405590642846,0.0170773312429897,0.0151763982832127,0.343032185286452,0.432373789550053,0.100356642565643,0.0163568698369913,0.36220636583796,0.0285858197147475,0.0259186340511842,0.0241649464757572,0.293165997842582,0.0233272770683421,0.0182784130335811,0.053323491411018,17326.01,1.97785502283105
"17327.01",0.0136545642369421,0.0154412559923448,0.0170778914950733,0.0151770578024199,0.343036802244708,0.432379385106465,0.100360654899454,0.0163574951733036,0.362212996731533,0.0285866746218229,0.0259193288224148,0.0241659993915286,0.293170431183506,0.0233280013964409,0.0182789221225868,0.0533242365621746,17327.01,1.97796917808219
"17328.01",0.013655260355097,0.0154419529636888,0.0170784517788011,0.0151777173812056,0.343041419367441,0.432384980874669,0.100364667347967,0.0163581205497339,0.362219627830737,0.0285875296106149,0.0259200236524284,0.0241670523928492,0.293174864703533,0.023328725754563,0.0182794312657605,0.0533249817780761,17328.01,1.97808333333333
"17329.01",0.0136559565203863,0.0154426499783167,0.0170790120941737,0.0151783770195709,0.343046036654642,0.432390576854637,0.100368679911195,0.0163587459662842,0.362226259135544,0.0285883846811231,0.0259207185412237,0.0241681054797212,0.293179298402647,0.0233294501427097,0.0182799404630999,0.0533257270587255,17329.01,1.97819748858447
"17330.01",0.0136566527328103,0.0154433470362294,0.0170795724411912,0.0151790367175188,0.343050654106301,0.432396173046338,0.100372692589159,0.0163593714229541,0.362232890645922,0.0285892398333492,0.0259214134888036,0.0241691586521484,0.293183732280825,0.0233301745608827,0.0182804497146045,0.053326472404121,17330.01,1.97831164383562
"17331.01",0.0136573489923681,0.0154440441374257,0.0170801328198543,0.0151796964750514,0.343055271722401,0.432401769449745,0.100376705381874,0.0163599969197448,0.36223952236184,0.0285900950672955,0.0259221084951679,0.0241702119101355,0.293188166338055,0.023330899009081,0.0182809590202753,0.0533272178142602,17331.01,1.97842579908676
"17332.01",0.0136580452990624,0.015444741281907,0.0170806932301615,0.0151803562921693,0.343059889502939,0.432407366064826,0.10038071828936,0.016360622456656,0.362246154283268,0.0285909503829603,0.025922803560318,0.0241712652536847,0.293192600574323,0.0233316234873035,0.0182814683801122,0.0533279632891427,17332.01,1.9785399543379
"17333.01",0.0136587416528921,0.0154454384696735,0.0170812536721122,0.0151810161688747,0.343064507447904,0.432412962891555,0.100384731311637,0.0163612480336881,0.362252786410178,0.0285918057803425,0.0259234986842543,0.0241723186827988,0.293197034989608,0.0233323479955533,0.0182819777941141,0.0533287088287666,17333.01,1.97865410958904
"17334.01",0.013659438053858,0.0154461357007275,0.017081814145704,0.0151816761051686,0.34306912555728,0.432418559929903,0.100388744448715,0.016361873650843,0.362259418742546,0.0285926612594442,0.0259241938669779,0.0241733721974811,0.293201469583891,0.0233330725338288,0.0182824872622813,0.0533294544331287,17334.01,1.97876826484018
"17335.01",0.0136601345019602,0.0154468329750682,0.0170823746509376,0.0151823361010528,0.34307374383106,0.432424157179843,0.100392757700614,0.0163624993081198,0.362266051280337,0.0285935168202683,0.0259248891084884,0.0241744257977338,0.293205904357156,0.0233337971021289,0.0182829967846129,0.0533302001022273,17335.01,1.97888242009132
"17336.01",0.0136608309971995,0.0154475302926984,0.0170829351878128,0.0151829961565295,0.343078362269233,0.432429754641346,0.100396771067349,0.0163631250055203,0.362272684023522,0.0285943724628126,0.0259255844087872,0.0241754794835628,0.293210339309389,0.0233345217004564,0.0182835063611082,0.0533309458360629,17336.01,1.97899657534247
"17337.01",0.0136615275395761,0.0154482276536163,0.0170834957563276,0.0151836562715985,0.34308298087179,0.432435352314387,0.10040078454894,0.0163637507430456,0.362279316972071,0.0285952281870803,0.0259262797678763,0.0241765332549686,0.293214774440568,0.0233352463288103,0.0182840159917695,0.053331691634632,17337.01,1.97911073059361
"17338.01",0.0136622241290896,0.0154489250578254,0.0170840563564817,0.0151843164462635,0.34308759963872,0.432440950198935,0.100404798145406,0.0163643765206948,0.362285950125952,0.0285960839930676,0.025926975185756,0.024177587111955,0.293219209750677,0.0233359709871922,0.0182845256765946,0.0533324374979365,17338.01,1.97922488584475
"17339.01",0.0136629207657396,0.0154496225053245,0.017084616988274,0.0151849766805249,0.343092218570007,0.432446548294965,0.100408811856758,0.0163650023384692,0.362292583485138,0.0285969398807772,0.0259276706624279,0.0241786410545255,0.293223645239695,0.0233366956756016,0.0182850354155828,0.0533331834259759,17339.01,1.97933904109589
"17340.01",0.0136636174495282,0.0154503199961169,0.0170851776517061,0.0151856369743843,0.343096837665648,0.432452146602444,0.100412825683011,0.016365628196369,0.362299217049593,0.0285977958502111,0.0259283661978928,0.0241796950826834,0.293228080907606,0.0233374203940397,0.0182855452087356,0.0533339294187462,17340.01,1.97945319634703
"17341.01",0.0136643141804546,0.0154510175302011,0.0170857383467766,0.015186297327843,0.343101456925627,0.432457745121346,0.100416839624188,0.0163662540943963,0.362305850819294,0.0285986519013668,0.0259290617921518,0.0241807491964309,0.293232516754395,0.0233381451425059,0.0182860550560528,0.0533346754762447,17341.01,1.97956735159817
"17342.01",0.01366501095852,0.0154517151075819,0.0170862990734829,0.0151869577409026,0.343106076349936,0.432463343851642,0.100420853680305,0.0163668800325505,0.362312484794213,0.0285995080342451,0.0259297574452035,0.0241818033957745,0.293236952780048,0.023338869921001,0.0182865649575341,0.0533354215984714,17342.01,1.97968150684931
"17343.01",0.0136657077837237,0.0154524127282568,0.0170868598318244,0.0151876182135655,0.343110695938561,0.432468942793305,0.100424867851377,0.0163675060108309,0.362319118974316,0.0286003642488482,0.0259304531570505,0.0241828576807158,0.293241388984545,0.0233395947295242,0.0182870749131781,0.0533361677854228,17343.01,1.97979566210046
"17344.01",0.0136664046560679,0.0154531103922284,0.0170874206218013,0.0151882787458326,0.343115315691495,0.43247454194631,0.100428882137424,0.0163681320292393,0.362325753359572,0.0286012205451747,0.0259311489276947,0.0241839120512567,0.29324582536787,0.023340319568075,0.0182875849229847,0.0533369140370978,17344.01,1.9799098173516
"17345.01",0.0136671015755512,0.0154538080994948,0.0170879814434118,0.0151889393377044,0.343119935608726,0.432480141310628,0.100432896538458,0.0163687580877768,0.362332387949956,0.028602076923228,0.0259318447571358,0.0241849665074024,0.293250261930008,0.0233410444366562,0.0182880949869548,0.053337660353499,17345.01,1.98002397260274
"17346.01",0.0136677985421753,0.0154545058500551,0.017088542296658,0.0151895999891829,0.343124555690244,0.432485740886226,0.100436911054499,0.0163693841864462,0.362339022745437,0.0286029333830067,0.025932540645374,0.0241860210491525,0.293254698670939,0.0233417693352665,0.0182886051050888,0.0533384067346266,17346.01,1.98013812785388
"17347.01",0.0136684955559407,0.0154552036439118,0.0170891031815373,0.0151902607002706,0.343129175936043,0.432491340673079,0.100440925685562,0.0163700103252446,0.36234565774598,0.0286037899245111,0.0259332365924127,0.0241870756765119,0.293259135590644,0.0233424942639048,0.0182891152773838,0.0533391531804745,17347.01,1.98025228310502
"17348.01",0.0136691926168459,0.0154559014810679,0.0170896640980511,0.0151909214709702,0.34313379634611,0.432496940671159,0.100444940431665,0.016370636504172,0.362352292951563,0.0286046465477435,0.0259339325982505,0.0241881303894837,0.293263572689111,0.0233432192225727,0.0182896255038421,0.0533398996910407,17348.01,1.98036643835616
"17349.01",0.0136698897248915,0.0154565993615247,0.0170902250461963,0.0151915823012837,0.343138416920429,0.432502540880436,0.100448955292827,0.0163712627232307,0.362358928362152,0.0286055032527052,0.0259346286628874,0.0241891851880706,0.293268009966321,0.0233439442112724,0.0182901357844614,0.053340646266326,17349.01,1.98048059360731
"17350.01",0.0136705868800794,0.0154572972852807,0.0170907860259726,0.0151922431912109,0.34314303765899,0.432508141300885,0.100452970269065,0.0163718889824211,0.362365563977717,0.0286063600393935,0.0259353247863253,0.0241902400722778,0.29327244742225,0.0233446692300032,0.0182906461192429,0.0533413929063259,17350.01,1.98059474885845
"17351.01",0.0136712840824104,0.0154579952523369,0.0170913470373802,0.0151929041407529,0.343147658561785,0.432513741932475,0.100456985360395,0.0163725152817449,0.362372199798228,0.0286072169078083,0.0259360209685643,0.0241912950421074,0.293276885056887,0.023345394278764,0.018291156508185,0.0533421396110414,17351.01,1.98070890410959
"17352.01",0.0136719813318827,0.0154586932626948,0.0170919080804185,0.0151935651499116,0.343152279628805,0.432519342775179,0.100461000566831,0.0163731416212025,0.362378835823656,0.0286080738579502,0.025936717209607,0.0241923500975631,0.293281322870212,0.0233461193575559,0.0182916669512877,0.053342886380472,17352.01,1.98082305936073
"17353.01",0.013672678628497,0.0154593913163566,0.017092469155087,0.0151942262186885,0.343156900860041,0.432524943828972,0.100465015888389,0.0163737680007932,0.36238547205397,0.0286089308898209,0.0259374135094562,0.0241934052386481,0.293285760862211,0.0233468444663797,0.0182921774485535,0.0533436332146158,17353.01,1.98093721461187
"17354.01",0.0136733759722545,0.0154600894133204,0.0170930302613823,0.0151948873470861,0.34316152225548,0.432530545093818,0.100469031325089,0.0163743944205184,0.362392108489144,0.0286097880034203,0.0259381098681123,0.0241944604653674,0.293290199032863,0.0233475696052359,0.0182926879999807,0.053344380113472,17354.01,1.98105136986301
