"TIME","age","BDW_M","TotalVolume_M","Hct_M","CardOut_M","TotalBloodFlow_M","QUr_M","GFR_M","PTC_kidneyTissue_M","SA_hands_M","V_skin_M","Q_skin_M","SA_skin_M","V_skinBarrier_M","V_skinPlasma_M","V_skinTissue_M","V_kidney_M","Q_kidney_M","V_kidneyPlasma_M","V_kidneyTissue_M","V_filtrate_M","V_gut_M","Q_gut_M","V_liver_M","Q_liver_M","Q_hepatic_M","V_plasma_M","Q_adipose_M","V_adipose_M","V_rest_M","Q_rest_M","AbsPFOA","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_M","CL_PltPT_M","CL_FiltPT_M","CL_FiltPT_Prot_M","CLbiliary_M","CLfecal_M"
14497,39.7178082191781,74.16235649438,77.332348671468,0.4267872245,5397.46702128436,5397.46702128436,1.63157184287636,190.964593026351,0.0216779183290255,797.174910394942,3.35213851354598,281.402064208763,15943.4982078988,0.0662452350538197,0.268171081083678,3.0839674324623,0.3115538707822,1060.91440570195,0.112159393481592,0.199394477300608,0.01557769353911,1.03827299092132,779.267254731959,1.8320188309628,351.792641494301,1131.05989622626,3.23507265638316,319.208403205814,28.8930933676311,38.6701984412414,2604.88225194157,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957850083,292.155553714937,91.9358597934119,5125.23564453483,0.004030135456505,5.22244081810552e-05
14498,39.7205479452055,74.1623564974821,77.3330534276948,0.4267872245,5397.4435083265,5397.4435083265,1.63157184294461,190.963886732449,0.0216779155043439,797.174910417149,3.35213851368619,281.401060105461,15943.498208343,0.0662452350556651,0.268171081094895,3.0839674325913,0.311553830186029,1060.91048184694,0.11215937886697,0.199394451319059,0.0155776915093015,1.03827299096475,779.264474138199,1.83201870647288,351.791362302472,1131.05583644067,3.23507265651868,319.212679255328,28.8940835458916,38.6699131839747,2604.8634506781,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957870442,292.15551564641,91.9358478139623,5125.23497670508,0.00403013545652186,5.22244081810574e-05
14499,39.7232876712329,74.1623565005789,77.333758002991,0.4267872245,5397.41998427828,5397.41998427828,1.63157184301274,190.963180084619,0.0216779126812551,797.174910439319,3.35213851382617,281.400055459656,15943.4982087864,0.0662452350575074,0.268171081106094,3.08396743272008,0.311553789612749,1060.90655602566,0.11215936426059,0.199394425352159,0.0155776894806375,1.0382729910081,779.261692042124,1.8320185820572,351.790082446891,1131.05177448901,3.23507265665396,319.216955920029,28.8950736101259,38.6696278597069,2604.84464238392,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957890768,292.15547759935,91.9358358412677,5125.2343092519,0.00403013545653869,5.22244081810596e-05
14500,39.7260273972603,74.1623565036702,77.3344623973561,0.4267872245,5397.3964491397,5397.3964491397,1.63157184308074,190.962473082849,0.021677909859758,797.174910461449,3.35213851396589,281.399050271348,15943.498209229,0.0662452350593464,0.268171081117271,3.08396743284862,0.311553749062345,1060.90262823805,0.112159349662444,0.199394399399901,0.0155776874531173,1.03827299105138,779.258908443732,1.83201845771572,351.788801927547,1131.04771037128,3.23507265678901,319.221233199794,28.8960635603297,38.6693424684421,2604.82582705923,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957911057,292.15543957374,91.9358238753234,5125.23364217505,0.00403013545655549,5.22244081810618e-05
14501,39.7287671232877,74.1623565067562,77.3351666107896,0.4267872245,5397.37290291075,5397.37290291075,1.63157184314864,190.961765727131,0.0216779070398517,797.174910483542,3.35213851410538,281.398044540535,15943.4982096708,0.0662452350611823,0.26817108112843,3.08396743297695,0.311553708534805,1060.89869848406,0.11215933507253,0.199394373462275,0.0155776854267403,1.03827299109459,779.25612334302,1.8320183334484,351.787520744431,1131.04364408745,3.23507265692383,319.225511094501,28.8970533964985,38.6690570101841,2604.8070047042,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957931311,292.155401569571,91.9358119161258,5125.23297547432,0.00403013545657226,5.22244081810639e-05
14502,39.7315068493151,74.1623565098369,77.3358706432912,0.4267872245,5397.34934559145,5397.34934559145,1.63157184321641,190.961058017457,0.0216779042215356,797.174910505596,3.35213851424463,281.397038267217,15943.4982101119,0.066245235063015,0.26817108113957,3.08396743310506,0.311553668030118,1060.89476676365,0.112159320490842,0.199394347539276,0.0155776834015059,1.03827299113772,779.253336739986,1.83201820925519,351.786238897534,1131.03957563752,3.23507265705841,319.229789604031,28.898043118628,38.6687714849371,2604.78817531903,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957951531,292.155363586832,91.9357999636721,5125.23230914954,0.004030135456589,5.22244081810661e-05
14503,39.7342465753425,74.1623565129122,77.3365744948603,0.4267872245,5397.32577718179,5397.32577718179,1.63157184328407,190.960349953819,0.0216779014048085,797.174910527611,3.35213851438363,281.396031451393,15943.4982105522,0.0662452350648445,0.26817108115069,3.08396743323294,0.311553627548268,1060.89083307677,0.112159305917376,0.199394321630892,0.0155776813774134,1.03827299118077,779.250548634628,1.83201808513604,351.784956386845,1131.03550502147,3.23507265719275,319.234068728259,28.8990327267136,38.6684858927052,2604.7693389039,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957971714,292.155325625509,91.9357880179574,5125.23164320044,0.00403013545660571,5.22244081810683e-05
14504,39.7369863013699,74.1623565159821,77.3372781654965,0.4267872245,5397.30219768176,5397.30219768176,1.63157184335161,190.959641536208,0.0216778985896696,797.174910549589,3.35213851452239,281.395024093062,15943.4982109918,0.0662452350666708,0.268171081161791,3.0839674333606,0.311553587089244,1060.88689742338,0.112159291352128,0.199394295737116,0.0155776793544622,1.03827299122375,779.247759026942,1.83201796109092,351.783673212356,1131.0314322393,3.23507265732687,319.238348467066,28.9000222207508,38.6682002334925,2604.75049545895,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849957991863,292.15528768559,91.9357760789783,5125.23097762683,0.00403013545662239,5.22244081810704e-05
14505,39.7397260273973,74.1623565190467,77.3379816551994,0.4267872245,5397.27860709138,5397.27860709138,1.63157184341903,190.958932764616,0.021677895776118,797.174910571528,3.35213851466091,281.394016192223,15943.4982114305,0.0662452350684939,0.268171081172873,3.08396743348804,0.311553546653033,1060.88295980342,0.112159276795092,0.199394269857941,0.0155776773326516,1.03827299126665,779.244967916926,1.83201783711978,351.782389374056,1131.02735729098,3.23507265746075,319.242628820328,28.9010116007354,38.6679145073029,2604.73164498443,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958011977,292.155249767063,91.9357641467308,5125.23031242852,0.00403013545663904,5.22244081810726e-05
14506,39.7424657534247,74.162356522106,77.3386849639685,0.4267872245,5397.25500541063,5397.25500541063,1.63157184348633,190.958223639033,0.0216778929641529,797.174910593429,3.35213851479919,281.393007748875,15943.4982118686,0.0662452350703139,0.268171081183935,3.08396743361526,0.311553506239622,1060.87902021685,0.112159262246264,0.199394243993358,0.0155776753119811,1.03827299130948,779.242175304578,1.83201771322257,351.781104871935,1131.02328017651,3.23507265759439,319.246909787924,28.9020008666627,38.6676287141406,2604.71278748047,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958032056,292.155211869918,91.9357522212117,5125.22964760528,0.00403013545665567,5.22244081810747e-05
14507,39.7452054794521,74.16235652516,77.3393880918034,0.4267872245,5397.23139263953,5397.23139263953,1.63157184355352,190.957514159452,0.0216778901537733,797.174910615292,3.35213851493723,281.391998763018,15943.4982123058,0.0662452350721308,0.268171081194978,3.08396743374225,0.311553465848999,1060.87507866362,0.11215924770564,0.199394218143359,0.01557767329245,1.03827299135224,779.239381189895,1.83201758939925,351.779819705985,1131.01920089588,3.23507265772781,319.251191369733,28.9029900185284,38.6673428540095,2604.69392294728,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.07308499580521,292.155173994141,91.9357403024167,5125.22898315691,0.00403013545667226,5.22244081810769e-05
14508,39.7479452054795,74.1623565282086,77.3400910387037,0.4267872245,5397.20776877806,5397.20776877806,1.63157184362059,190.956804325864,0.0216778873449783,797.174910637116,3.35213851507503,281.390989234649,15943.4982127423,0.0662452350739444,0.268171081206002,3.08396743386903,0.311553425481149,1060.87113514369,0.112159233173214,0.199394192307935,0.0155776712740575,1.03827299139492,779.236585572875,1.83201746564978,351.778533876196,1131.01511944907,3.23507265786099,319.255473565633,28.9039790563281,38.6670569269137,2604.67505138502,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958072108,292.155136139719,91.9357283903419,5125.22831908317,0.00403013545668883,5.2224408181079e-05
14509,39.7506849315068,74.162356531252,77.3407938046689,0.4267872245,5397.18413382624,5397.18413382624,1.63157184368754,190.95609413826,0.0216778845377671,797.174910658904,3.35213851521259,281.389979163769,15943.4982131781,0.0662452350757549,0.268171081217007,3.08396743399558,0.311553385136061,1060.867189657,0.112159218648982,0.199394166487079,0.0155776692568031,1.03827299143753,779.233788453515,1.83201734197411,351.777247382557,1131.01103583607,3.23507265799395,319.259756375502,28.9049679800573,38.6667709328574,2604.6561727939,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958092083,292.155098306643,91.9357164849841,5125.22765538388,0.00403013545670537,5.22244081810812e-05
14510,39.7534246575342,74.1623565342901,77.3414963896984,0.4267872245,5397.16048778405,5397.16048778405,1.63157184375438,190.955383596632,0.0216778817321388,797.174910680653,3.35213851534991,281.388968550377,15943.4982136131,0.0662452350775623,0.268171081227993,3.08396743412192,0.311553344813722,1060.86324220351,0.11215920413294,0.199394140680782,0.0155776672406861,1.03827299148006,779.230989831813,1.8320172183722,351.775960225059,1131.00695005687,3.23507265812667,319.264039799218,28.9059567897115,38.6664848718443,2604.63728717407,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958112023,292.155060494899,91.9357045863393,5125.22699205882,0.00403013545672188,5.22244081810833e-05
14511,39.7561643835616,74.1623565373229,77.342198793792,0.4267872245,5397.13683065151,5397.13683065151,1.6315718438211,190.954672700971,0.0216778789280924,797.174910702365,3.35213851548699,281.387957394471,15943.4982140473,0.0662452350793665,0.268171081238959,3.08396743424803,0.311553304514119,1060.85929278317,0.112159189625083,0.199394114889036,0.015577665225706,1.03827299152252,779.228189707765,1.83201709484401,351.774672403693,1131.00286211146,3.23507265825916,319.268323836661,28.9069454852864,38.6661987438788,2604.61839452575,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958131928,292.155022704475,91.9356926944033,5125.22632910779,0.00403013545673836,5.22244081810855e-05
14512,39.758904109589,74.1623565403504,77.3429010169492,0.4267872245,5397.1131624286,5397.1131624286,1.63157184388771,190.953961451269,0.021677876125627,797.174910724038,3.35213851562384,281.38694569605,15943.4982144808,0.0662452350811675,0.268171081249907,3.08396743437393,0.311553264237238,1060.85534139594,0.112159175125406,0.199394089111832,0.0155776632118619,1.03827299156491,779.22538808137,1.83201697138948,351.773383918449,1130.99877199982,3.23507265839142,319.272608487707,28.9079340667775,38.6659125489648,2604.59949484908,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958151798,292.154984935358,91.9356808091724,5125.22566653054,0.00403013545675481,5.22244081810876e-05
14513,39.7616438356164,74.1623565433727,77.3436030591695,0.4267872245,5397.08948311533,5397.08948311533,1.6315718439542,190.953249847517,0.0216778733247419,797.174910745674,3.35213851576045,281.385933455115,15943.4982149135,0.0662452350829655,0.268171081260836,3.08396743449961,0.311553223983068,1060.85138804176,0.112159160633904,0.199394063349164,0.0155776611991534,1.03827299160722,779.222584952625,1.83201684800859,351.772094769317,1130.99467972194,3.23507265852345,319.276893752236,28.9089225341803,38.6656262871064,2604.58058814428,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958171634,292.154947187539,91.9356689306435,5125.2250043269,0.00403013545677124,5.22244081810897e-05
14514,39.7643835616438,74.1623565463897,77.3443049204524,0.4267872245,5397.0657927117,5397.0657927117,1.63157184402057,190.952537889708,0.0216778705254361,797.174910767273,3.35213851589681,281.384920671663,15943.4982153454,0.0662452350847603,0.268171081271745,3.08396743462507,0.311553183751596,1060.8474327206,0.112159146150575,0.199394037601021,0.0155776591875798,1.03827299164946,779.219780321527,1.83201672470127,351.770804956287,1130.99058527781,3.23507265865525,319.281179630126,28.9099108874906,38.6653399583074,2604.5616744115,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958191436,292.154909461005,91.9356570588123,5125.22434249666,0.00403013545678763,5.22244081810919e-05
14515,39.7671232876712,74.1623565494015,77.3450066007976,0.4267872245,5397.04209121772,5397.04209121772,1.63157184408683,190.95182557783,0.0216778677277086,797.174910788834,3.35213851603295,281.383907345694,15943.4982157767,0.0662452350865521,0.268171081282636,3.08396743475031,0.311553143542808,1060.84347543239,0.112159131675411,0.199394011867397,0.0155776571771404,1.03827299169162,779.216974188074,1.8320166014675,351.769514479351,1130.98648866742,3.23507265878682,319.285466121256,28.9108991267037,38.6650535625722,2604.54275365095,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958211203,292.154871755741,91.9356451936748,5125.22368103958,0.004030135456804,5.2224408181094e-05
14516,39.7698630136986,74.162356552408,77.3457081002046,0.4267872245,5397.01837863337,5397.01837863337,1.63157184415298,190.95111291188,0.0216778649315586,797.174910810357,3.35213851616884,281.382893477206,15943.4982162071,0.0662452350883407,0.268171081293507,3.08396743487533,0.311553103356692,1060.83951617711,0.112159117208409,0.199393986148283,0.0155776551678346,1.03827299173371,779.214166552264,1.83201647830722,351.768223338499,1130.98238989076,3.23507265891817,319.289753225503,28.9118872518154,38.6647670999046,2604.52382586279,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958230935,292.154834071737,91.9356333352274,5125.22301995546,0.00403013545682034,5.22244081810961e-05
14517,39.772602739726,74.1623565554094,77.3464094186729,0.4267872245,5396.99465495866,5396.99465495866,1.63157184421901,190.950399891844,0.0216778621369853,797.174910831843,3.3521385163045,281.3818790662,15943.4982166369,0.0662452350901262,0.26817108130436,3.08396743500014,0.311553063193235,1060.83555495469,0.112159102749565,0.19939396044367,0.0155776531596618,1.03827299177573,779.211357414093,1.8320163552204,351.76693153372,1130.97828894781,3.23507265904929,319.294040942747,28.9128752628211,38.6644805703086,2604.50489104721,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958250634,292.154796408983,91.9356214834667,5125.2223592441,0.00403013545683665,5.22244081810982e-05
14518,39.7753424657534,74.1623565584055,77.3471105562021,0.4267872245,5396.97092019359,5396.97092019359,1.63157184428492,190.949686517718,0.0216778593439877,797.174910853292,3.35213851643993,281.380864112674,15943.4982170658,0.0662452350919086,0.268171081315194,3.08396743512474,0.311553023052424,1060.8315917651,0.112159088298873,0.199393934753551,0.0155776511526212,1.03827299181768,779.208546773559,1.83201623220698,351.765639065005,1130.97418583856,3.23507265918017,319.298329272865,28.9138631597165,38.6641939737884,2604.48594920439,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958270298,292.154758767465,91.9356096383886,5125.22169890528,0.00403013545685293,5.22244081811003e-05
14519,39.7780821917808,74.1623565613964,77.3478115127918,0.4267872245,5396.94717433816,5396.94717433816,1.63157184435072,190.948972789489,0.021677856552565,797.174910874703,3.35213851657512,281.379848616627,15943.4982174941,0.0662452350936878,0.26817108132601,3.08396743524911,0.311552982934248,1060.82762660827,0.112159073856329,0.199393909077919,0.0155776491467124,1.03827299185955,779.20573463066,1.83201610926692,351.764345932345,1130.97008056301,3.23507265931083,319.302618215737,28.9148509424972,38.6639073103479,2604.46700033452,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958289928,292.154721147171,91.9355977999897,5125.22103893882,0.00403013545686918,5.22244081811024e-05
14520,39.7808219178082,74.1623565643821,77.3485122884415,0.4267872245,5396.92341739238,5396.92341739238,1.63157184441641,190.948258707152,0.0216778537627162,797.174910896078,3.35213851671007,281.378832578059,15943.4982179216,0.0662452350954641,0.268171081336806,3.08396743537326,0.311552942838692,1060.82365948418,0.112159059421929,0.199393883416763,0.0155776471419346,1.03827299190135,779.202920985393,1.83201598640019,351.76305213573,1130.96597312112,3.23507265944127,319.30690777124,28.9158386111587,38.6636205799912,2604.44804443778,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958309524,292.15468354809,91.9355859682656,5125.22037934447,0.00403013545688541,5.22244081811045e-05
14521,39.7835616438356,74.1623565673626,77.3492128831508,0.4267872245,5396.89964935623,5396.89964935623,1.63157184448198,190.947544270699,0.0216778509744405,797.174910917415,3.35213851684479,281.377815996967,15943.4982183483,0.0662452350972372,0.268171081347583,3.08396743549721,0.311552902765744,1060.81969039277,0.112159044995668,0.199393857770076,0.0155776451382872,1.03827299194308,779.200105837755,1.83201586360674,351.76175767515,1130.9618635129,3.23507265957148,319.311197939253,28.9168261656966,38.6633337827224,2604.42908151433,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958329086,292.154645970209,91.935574143213,5125.21972012204,0.0040301354569016,5.22244081811066e-05
14522,39.786301369863,74.1623565703379,77.3499132969191,0.4267872245,5396.87587022972,5396.87587022972,1.63157184454743,190.946829480118,0.021677848187737,797.174910938715,3.35213851697928,281.376798873352,15943.4982187743,0.0662452350990072,0.268171081358342,3.08396743562094,0.311552862715392,1060.81571933399,0.112159030577541,0.199393832137851,0.0155776431357696,1.03827299198473,779.197289187744,1.83201574088652,351.760462550596,1130.95775173834,3.23507265970146,319.315488719655,28.9178136061064,38.6630469185453,2604.41011156438,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958348614,292.154608413517,91.9355623248281,5125.21906127132,0.00403013545691777,5.22244081811087e-05
14523,39.7890410958904,74.1623565733081,77.3506135297462,0.4267872245,5396.85208001285,5396.85208001285,1.63157184461278,190.946114335404,0.0216778454026048,797.174910959978,3.35213851711353,281.375781207212,15943.4982191996,0.0662452351007742,0.268171081369082,3.08396743574445,0.311552822687623,1060.8117463078,0.112159016167544,0.199393806520079,0.0155776411343812,1.03827299202631,779.194471035357,1.83201561823949,351.759166762059,1130.95363779742,3.23507265983121,319.319780112323,28.9188009323839,38.6627599874641,2604.3911345881,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958368108,292.154570878001,91.9355505131071,5125.2184027921,0.00403013545693391,5.22244081811108e-05
14524,39.7917808219178,74.1623565762731,77.3513135816315,0.4267872245,5396.82827870562,5396.82827870562,1.63157184467801,190.945398836545,0.021677842619043,797.174910981204,3.35213851724755,281.374762998547,15943.4982196241,0.066245235102538,0.268171081379804,3.08396743586775,0.311552782682423,1060.80777131414,0.112159001765672,0.199393780916751,0.0155776391341211,1.03827299206782,779.191651380593,1.8320154956656,351.757870309528,1130.94952169012,3.23507265996074,319.324072117138,28.9197881445246,38.6624729894828,2604.37215058567,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958387568,292.15453336365,91.9355387080462,5125.21774468416,0.00403013545695002,5.22244081811129e-05
14525,39.7945205479452,74.162356579233,77.3520134525747,0.4267872245,5396.80446630803,5396.80446630803,1.63157184474313,190.944682983536,0.0216778398370508,797.174911002393,3.35213851738133,281.373744247356,15943.4982200479,0.0662452351042989,0.268171081390506,3.08396743599082,0.311552742699781,1060.80379435298,0.112158987371921,0.19939375532786,0.0155776371349891,1.03827299210926,779.188830223447,1.83201537316482,351.756573192994,1130.94540341644,3.23507266009005,319.328364733976,28.920775242524,38.6621859246055,2604.35315955728,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958406994,292.154495870453,91.9355269096419,5125.21708694731,0.00403013545696611,5.2224408181115e-05
14526,39.7972602739726,74.1623565821877,77.3527131425752,0.4267872245,5396.78064282008,5396.78064282008,1.63157184480813,190.943966776369,0.0216778370566271,797.174911023546,3.35213851751489,281.372724953637,15943.4982204709,0.0662452351060566,0.268171081401191,3.0839674361137,0.311552702739683,1060.79981542427,0.112158972986286,0.199393729753397,0.0155776351369842,1.03827299215063,779.186007563918,1.8320152507371,351.755275412447,1130.94128297637,3.23507266021913,319.332657962717,28.9217622263778,38.661898792836,2604.33416150309,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958426387,292.154458398394,91.9355151178896,5125.21642958132,0.00403013545698217,5.22244081811171e-05
14527,39.8,74.1623565851373,77.3534126516325,0.4267872245,5396.75680824177,5396.75680824177,1.63157184487302,190.943250215031,0.0216778342777714,797.174911044661,3.35213851764821,281.37170511739,15943.4982208932,0.0662452351078114,0.268171081411857,3.08396743623635,0.311552662802118,1060.79583452795,0.112158958608762,0.199393704193356,0.0155776331401059,1.03827299219192,779.183183402002,1.8320151283824,351.753976967879,1130.93716036988,3.23507266034798,319.33695180324,28.9227490960815,38.6616115941784,2604.31515642331,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958445745,292.154420947468,91.9355033327871,5125.21577258601,0.00403013545699819,5.22244081811191e-05
14528,39.8027397260274,74.1623565880818,77.3541119797464,0.4267872245,5396.7329625731,5396.7329625731,1.6315718449378,190.942533299518,0.0216778315004824,797.174911065741,3.3521385177813,281.370684738613,15943.4982213148,0.0662452351095631,0.268171081422504,3.0839674363588,0.311552622887071,1060.79185166399,0.112158944239346,0.199393678647725,0.0155776311443535,1.03827299223314,779.180357737698,1.83201500610066,351.752677859278,1130.93303559698,3.23507266047662,319.341246255421,28.9237358516308,38.6613243286368,2604.2961443181,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958465071,292.154383517656,91.935491554329,5125.21511596113,0.00403013545701419,5.22244081811212e-05
14529,39.8054794520548,74.1623565910211,77.3548111269163,0.4267872245,5396.70910581406,5396.70910581406,1.63157184500246,190.941816029819,0.0216778287247595,797.174911086783,3.35213851791416,281.369663817307,15943.4982217357,0.0662452351113116,0.268171081433133,3.08396743648103,0.311552582994531,1060.78786683233,0.112158929878031,0.1993936531165,0.0155776291497265,1.0382729922743,779.177530571003,1.83201488389186,351.751378086637,1130.92890865764,3.23507266060502,319.345541319142,28.9247224930212,38.6610369962152,2604.27712518764,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958484363,292.154346108951,91.9354797825128,5125.21445970651,0.00403013545703017,5.22244081811233e-05
14530,39.8082191780822,74.1623565939554,77.3555100931418,0.4267872245,5396.68523796467,5396.68523796467,1.63157184506702,190.941098405927,0.0216778259506017,797.174911107789,3.35213851804678,281.368642353469,15943.4982221558,0.0662452351130573,0.268171081443742,3.08396743660304,0.311552543124485,1060.78388003293,0.112158915524815,0.19939362759967,0.0155776271562243,1.03827299231538,779.174701901914,1.83201476175594,351.750077649945,1130.92477955186,3.23507266073321,319.349836994279,28.9257090202483,38.6607495969177,2604.25809903213,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958503621,292.154308721338,91.9354680173341,5125.21380382193,0.00403013545704611,5.22244081811253e-05
14531,39.8109589041096,74.1623565968845,77.3562088784225,0.4267872245,5396.66135902492,5396.66135902492,1.63157184513146,190.940380427833,0.0216778231780081,797.174911128758,3.35213851817918,281.367620347099,15943.4982225752,0.0662452351147998,0.268171081454334,3.08396743672485,0.31155250327692,1060.77989126574,0.112158901179691,0.199393602097229,0.015577625163846,1.03827299235638,779.171871730428,1.83201463969287,351.748776549192,1130.92064827962,3.23507266086117,319.354133280712,28.9266954333079,38.6604621307481,2604.23906585175,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958522845,292.154271354807,91.9354562587892,5125.21314830717,0.00403013545706203,5.22244081811274e-05
14532,39.813698630137,74.1623565998086,77.3569074827579,0.4267872245,5396.63746899481,5396.63746899481,1.63157184519579,190.939662095528,0.0216778204069779,797.174911149691,3.35213851831135,281.366597798196,15943.4982229938,0.0662452351165393,0.268171081464908,3.08396743684644,0.311552463451824,1060.77590053071,0.112158886842657,0.199393576609167,0.0155776231725912,1.03827299239732,779.169040056543,1.83201451770259,351.74747478437,1130.91651484091,3.23507266098891,319.358430178319,28.9276817321953,38.6601745977106,2604.22002564667,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958542037,292.154234009345,91.9354445068746,5125.21249316204,0.00403013545707792,5.22244081811295e-05
14533,39.8164383561644,74.1623566027276,77.3576059061476,0.4267872245,5396.61356787433,5396.61356787433,1.63157184526001,190.938943409004,0.0216778176375102,797.174911170588,3.35213851844329,281.365574706759,15943.4982234118,0.0662452351182759,0.268171081475463,3.08396743696783,0.311552423649183,1060.7719078278,0.112158872513706,0.199393551135477,0.0155776211824592,1.03827299243819,779.166206880257,1.83201439578507,351.746172355467,1130.91237923572,3.23507266111643,319.362727686979,28.9286679169063,38.6598869978091,2604.20097841707,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958561195,292.154196684942,91.9354327615866,5125.2118383863,0.00403013545709378,5.22244081811315e-05
14534,39.8191780821918,74.1623566056415,77.358304148591,0.4267872245,5396.5896556635,5396.5896556635,1.63157184532411,190.938224368255,0.021677814869604,797.174911191448,3.35213851857499,281.364551072788,15943.498223829,0.0662452351200093,0.268171081485999,3.08396743708899,0.311552383868986,1060.76791315697,0.112158858192835,0.199393525676151,0.0155776191934493,1.03827299247898,779.163372201566,1.83201427394027,351.744869262476,1130.90824146404,3.23507266124373,319.367025806569,28.9296539874364,38.6595993310476,2604.18192416313,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.073084995858032,292.154159381583,91.9354210229209,5125.21118397979,0.00403013545710962,5.22244081811336e-05
14535,39.8219178082192,74.1623566085503,77.3590022100879,0.4267872245,5396.56573236231,5396.56573236231,1.63157184538811,190.937504973267,0.0216778121032586,797.174911212272,3.35213851870647,281.36352689628,15943.4982242454,0.0662452351217398,0.268171081496518,3.08396743720995,0.311552344111219,1060.76391651815,0.112158843880039,0.19939350023118,0.015577617205561,1.0382729925197,779.160536020468,1.83201415216813,351.743565505387,1130.90410152585,3.23507266137081,319.371324536971,28.9306399437814,38.6593115974302,2604.16286288505,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958599411,292.154122099259,91.9354092908746,5125.21052994226,0.00403013545712542,5.22244081811356e-05
14536,39.8246575342466,74.1623566114541,77.3597000906377,0.4267872245,5396.54179797076,5396.54179797076,1.63157184545199,190.936785224038,0.021677809338473,797.17491123306,3.35213851883773,281.362502177236,15943.4982246612,0.0662452351234673,0.268171081507018,3.08396743733071,0.31155230437587,1060.75991791132,0.112158829575313,0.199393474800557,0.0155776152187935,1.03827299256036,779.157698336961,1.83201403046862,351.742261084189,1130.89995942115,3.23507266149766,319.375623878061,28.9316257859366,38.6590237969609,2604.14379458299,0.016,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0730849958618469,292.154084837957,91.9353975654433,5125.20987627351,0.0040301354571412,5.22244081811377e-05
