"TIME","age","BDW_F","TotalVolume_F","Hct_F","CardOut_F","TotalBloodFlow_F","QUr_F","GFR_F","PTC_kidneyTissue_F","SA_hands_F","V_skin_F","Q_skin_F","SA_skin_F","V_skinBarrier_F","V_skinPlasma_F","V_skinTissue_F","V_kidney_F","Q_kidney_F","V_kidneyPlasma_F","V_kidneyTissue_F","V_filtrate_F","V_gut_F","Q_gut_F","V_liver_F","Q_liver_F","Q_hepatic_F","V_plasma_F","Q_adipose_F","V_adipose_F","V_rest_F","Q_rest_F","AbsPFOA","fBAc_dust","fBAc_cosm","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_F","CL_PltPT_F","CL_FiltPT_F","CLbiliary_F","CLfecal_F"
16705,45.7671232876712,62.954905669991,72.512591653521,0.3645030844,4375.87280797187,4375.87280797187,1.3850079247398,138.309976843827,0.0201502941193063,714.767990601231,2.41117288716066,223.925511509167,14295.3598120246,0.0593972200189623,0.192893830972853,2.21827905618781,0.289598938190662,768.388760243483,0.104255617748638,0.185343320442024,0.0144799469095331,1.00727849071986,724.464890176716,1.47032806639426,286.072100144747,1010.53699032146,2.60049714438594,432.216105486284,38.8023538177704,25.9313623088992,1940.80544041147,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783208,592.351856864818,4764.06470864178,0.00396464447991793,5.22158525388611e-05
16706,45.7698630136986,62.9549056699911,72.5129226468515,0.3645030844,4375.78530034625,4375.78530034625,1.3850079247398,138.307316984048,0.0201502938509353,714.767990601231,2.41117288716066,223.921208146567,14295.3598120246,0.0593972200189623,0.192893830972853,2.21827905618781,0.289598934333649,768.373983244712,0.104255616360114,0.185343317973535,0.0144799467166825,1.00727849071986,724.450967533011,1.47032690382352,286.066376270093,1010.5173438031,2.60049714438594,432.213036805969,38.8029581891547,25.9310900972732,1940.7597283459,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783208,592.351848975601,4764.06464519175,0.00396464447991793,5.22158525388611e-05
16707,45.772602739726,62.9549056699911,72.5132534342324,0.3645030844,4375.69779921865,4375.69779921865,1.3850079247398,138.304657333851,0.0201502935827267,714.767990601231,2.41117288716066,223.916905121363,14295.3598120246,0.0593972200189623,0.192893830972853,2.21827905618781,0.28959893047897,768.359207410286,0.104255614972429,0.185343315506541,0.0144799465239485,1.00727849071986,724.437045980882,1.47032574164129,286.060652910755,1010.49769889164,2.60049714438594,432.209969246061,38.8035623895855,25.9308178502602,1940.7140185493,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783208,592.351841091159,4764.06458178013,0.00396464447991793,5.22158525388611e-05
16708,45.7753424657534,62.9549056699911,72.5135840156635,0.3645030844,4375.61030458908,4375.61030458908,1.3850079247398,138.301997893237,0.0201502933146806,714.767990601231,2.41117288716066,223.912602433558,14295.3598120246,0.0593972200189623,0.192893830972853,2.21827905618781,0.289598926626625,768.344432740207,0.104255613585585,0.18534331304104,0.0144799463313313,1.00727849071986,724.423125520335,1.47032457984746,286.054930066706,1010.47805558704,2.60049714438594,432.206902806547,38.8041664190627,25.9305455678602,1940.66831102173,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783208,592.35183321149,4764.06451840689,0.00396464447991793,5.22158525388611e-05
16709,45.7780821917808,62.9549056699911,72.5139143911449,0.3645030844,4375.52281645754,4375.52281645754,1.3850079247398,138.299338662206,0.0201502930467967,714.767990601231,2.41117288716066,223.908300083153,14295.3598120246,0.0593972200189623,0.192893830972853,2.21827905618781,0.289598922776612,768.32965923448,0.10425561219958,0.185343310577032,0.0144799461388306,1.00727849071986,724.409206151377,1.47032341844189,286.049207737918,1010.4584138893,2.60049714438594,432.203837487416,38.8047702775863,25.9302732500736,1940.6226057632,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783208,592.351825336591,4764.06445507202,0.00396464447991793,5.22158525388611e-05
16710,45.7808219178082,62.9549056699912,72.5142445606766,0.3645030844,4375.43533482401,4375.43533482401,1.38500792473981,138.296679640759,0.0201502927790749,714.767990601232,2.41117288716066,223.90399807015,14295.3598120246,0.0593972200189624,0.192893830972853,2.21827905618781,0.289598918928929,768.314886893106,0.104255610814414,0.185343308114515,0.0144799459464465,1.00727849071986,724.395287874016,1.47032225742444,286.043485924363,1010.43877379838,2.60049714438594,432.200773288655,38.8053739651563,25.9300008969005,1940.57690277372,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783209,592.351817466458,4764.06439177548,0.00396464447991793,5.22158525388611e-05
16711,45.7835616438356,62.9549056699912,72.5145745242585,0.3645030844,4375.34785968852,4375.34785968852,1.38500792473981,138.294020828896,0.0201502925115151,714.767990601232,2.41117288716066,223.899696394552,14295.3598120246,0.0593972200189624,0.192893830972853,2.21827905618781,0.289598915083575,768.300115716089,0.104255609430087,0.185343305653488,0.0144799457541787,1.00727849071986,724.381370688257,1.470321096795,286.037764626013,1010.41913531427,2.60049714438594,432.197710210252,38.8059774817724,25.9297285083411,1940.53120205336,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783209,592.351809601089,4764.06432851726,0.00396464447991793,5.22158525388611e-05
16712,45.786301369863,62.9549056699912,72.5149042818908,0.3645030844,4375.26039105104,4375.26039105104,1.38500792473981,138.291362226618,0.0201502922441174,714.767990601232,2.41117288716066,223.89539505636,14295.3598120246,0.0593972200189624,0.192893830972853,2.21827905618781,0.289598911240549,768.285345703432,0.104255608046598,0.185343303193951,0.0144799455620274,1.00727849071986,724.367454594107,1.47031993655343,286.032043842839,1010.39949843695,2.60049714438594,432.194648252194,38.8065808274347,25.9294560843957,1940.48550360211,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783209,592.351801740481,4764.06426529733,0.00396464447991793,5.22158525388611e-05
16713,45.7890410958904,62.9549056699912,72.5152338335733,0.3645030844,4375.17292891159,4375.17292891159,1.38500792473981,138.288703833925,0.0201502919768814,714.767990601232,2.41117288716066,223.891094055577,14295.3598120246,0.0593972200189624,0.192893830972853,2.21827905618781,0.289598907399848,768.270576855137,0.104255606663945,0.185343300735903,0.0144799453699924,1.00727849071986,724.353539591573,1.47031877669961,286.026323574814,1010.37986316639,2.60049714438594,432.19158741447,38.8071840021431,25.9291836250643,1940.43980742002,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783209,592.351793884629,4764.06420211564,0.00396464447991793,5.22158525388611e-05
16714,45.7917808219178,62.9549056699912,72.5155631793061,0.3645030844,4375.08547327017,4375.08547327017,1.38500792473981,138.286045650817,0.0201502917098073,714.767990601232,2.41117288716066,223.886793392205,14295.3598120246,0.0593972200189624,0.192893830972853,2.21827905618781,0.289598903561473,768.255809171208,0.10425560528213,0.185343298279343,0.0144799451780737,1.00727849071986,724.339625680662,1.47031761723339,286.02060382191,1010.36022950257,2.60049714438594,432.188527697067,38.8077870058974,25.9289111303474,1940.39411350712,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783209,592.351786033535,4764.06413897223,0.00396464447991793,5.22158525388611e-05
16715,45.7945205479452,62.9549056699913,72.515892319089,0.3645030844,4374.99802412677,4374.99802412677,1.38500792473981,138.283387677297,0.0201502914428948,714.767990601233,2.41117288716067,223.882493066245,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598899725421,768.241042651648,0.104255603901152,0.185343295824269,0.0144799449862711,1.00727849071986,724.325712861381,1.47031645815466,286.014884584099,1010.34059744548,2.60049714438595,432.185469099973,38.8083898386977,25.9286386002447,1940.34842186342,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.065529929378321,592.351778187192,4764.06407586702,0.00396464447991793,5.22158525388611e-05
16716,45.7972602739726,62.9549056699913,72.5162212529223,0.3645030844,4374.9105814814,4374.9105814814,1.38500792473981,138.280729913363,0.0201502911761439,714.767990601233,2.41117288716067,223.8781930777,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598895891691,768.226277296459,0.104255602521009,0.185343293370682,0.0144799447945846,1.00727849071986,724.311801133735,1.47031529946328,286.009165861354,1010.32096699509,2.60049714438595,432.182411623175,38.8089925005438,25.9283660347571,1940.30273248898,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.065529929378321,592.351770345599,4764.06401280002,0.00396464447991793,5.22158525388611e-05
16717,45.8,62.9549056699913,72.5165499808058,0.3645030844,4374.82314533404,4374.82314533404,1.38500792473981,138.278072359016,0.0201502909095544,714.767990601233,2.41117288716067,223.873893426572,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598892060281,768.211513105644,0.104255601141701,0.18534329091858,0.014479944603014,1.00727849071986,724.297890497732,1.47031414115913,286.003447653645,1010.30133815138,2.60049714438595,432.179355266661,38.8095949914356,25.9280934338843,1940.25704538379,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.065529929378321,592.351762508751,4764.06394977118,0.00396464447991793,5.22158525388611e-05
16718,45.8027397260274,62.9549056699913,72.5168785027395,0.3645030844,4374.73571568472,4374.73571568472,1.38500792473981,138.275415014257,0.0201502906431263,714.767990601233,2.41117288716067,223.869594112862,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598888231191,768.196750079208,0.104255599763229,0.185343288467962,0.0144799444115596,1.00727849071986,724.283980953379,1.47031298324207,285.997729960946,1010.28171091433,2.60049714438595,432.176300030419,38.8101973113732,25.9278207976266,1940.21136054791,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.065529929378321,592.351754676649,4764.0638867805,0.00396464447991793,5.22158525388611e-05
16719,45.8054794520548,62.9549056699913,72.5172068187234,0.3645030844,4374.64829253342,4374.64829253342,1.38500792473981,138.272757879087,0.0201502903768594,714.767990601233,2.41117288716067,223.865295136574,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598884404418,768.181988217151,0.10425559838559,0.185343286018828,0.0144799442202209,1.00727849071986,724.270072500681,1.47031182571197,285.992012783229,1010.26208528391,2.60049714438595,432.173245914436,38.8107994603563,25.9275481259842,1940.16567798135,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.065529929378321,592.351746849285,4764.06382382794,0.00396464447991793,5.22158525388611e-05
16720,45.8082191780822,62.9549056699914,72.5175349287575,0.3645030844,4374.56087588014,4374.56087588014,1.38500792473981,138.270100953506,0.0201502901107538,714.767990601234,2.41117288716067,223.860996497709,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598880579962,768.167227519478,0.104255597008786,0.185343283571176,0.0144799440289981,1.00727849071986,724.256165139647,1.47031066856872,285.986296120465,1010.24246126011,2.60049714438595,432.170192918701,38.8114014383849,25.9272754189574,1940.11999768414,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351739026661,4764.0637609135,0.00396464447991793,5.22158525388611e-05
16721,45.8109589041096,62.9549056699914,72.5178628328418,0.3645030844,4374.47346572489,4374.47346572489,1.38500792473981,138.267444237514,0.0201502898448091,714.767990601234,2.41117288716067,223.856698196269,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.28959887675782,768.152467986191,0.104255595632815,0.185343281125005,0.014479943837891,1.00727849071986,724.242258870281,1.47030951181216,285.980579972626,1010.22283884291,2.60049714438595,432.167141043201,38.812003245459,25.9270026765463,1940.07431965632,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.35173120877,4764.06369803712,0.00396464447991793,5.22158525388611e-05
16722,45.813698630137,62.9549056699914,72.5181905309764,0.3645030844,4374.38606206766,4374.38606206766,1.38500792473981,138.264787731113,0.0201502895790255,714.767990601234,2.41117288716067,223.852400232256,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598872937992,768.137709617293,0.104255594257677,0.185343278680315,0.0144799436468996,1.00727849071986,724.228353692592,1.47030835544219,285.974864339686,1010.20321803228,2.60049714438595,432.164090287924,38.8126048815784,25.9267298987513,1940.02864389791,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351723395613,4764.06363519881,0.00396464447991793,5.22158525388611e-05
16723,45.8164383561644,62.9549056699914,72.5185180231611,0.3645030844,4374.29866490846,4374.29866490846,1.38500792473981,138.262131434302,0.0201502893134027,714.767990601234,2.41117288716067,223.848102605672,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598869120476,768.122952412788,0.104255592883371,0.185343276237105,0.0144799434560238,1.00727849071986,724.214449606586,1.47030719945866,285.969149221616,1010.1835988282,2.60049714438595,432.161040652858,38.8132063467431,25.9264570855724,1939.98297040894,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351715587184,4764.06357239854,0.00396464447991793,5.22158525388611e-05
16724,45.8191780821918,62.9549056699914,72.518845309396,0.3645030844,4374.21127424728,4374.21127424728,1.38500792473981,138.259475347082,0.0201502890479408,714.767990601234,2.41117288716067,223.84380531652,14295.3598120247,0.0593972200189625,0.192893830972854,2.21827905618782,0.289598865305271,768.108196372678,0.104255591509898,0.185343273795373,0.0144799432652636,1.00727849071986,724.200546612269,1.47030604386145,285.963434618387,1010.16398123066,2.60049714438595,432.15799213799,38.8138076409531,25.9261842370097,1939.93729918944,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351707783482,4764.06350963628,0.00396464447991793,5.22158525388611e-05
16725,45.8219178082192,62.9549056699915,72.519172389681,0.3645030844,4374.12389008412,4374.12389008412,1.38500792473981,138.256819469454,0.0201502887826395,714.767990601234,2.41117288716067,223.8395083648,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618782,0.289598861492375,768.093441496966,0.104255590137255,0.18534327135512,0.0144799430746188,1.00727849071986,724.186644709649,1.47030488865044,285.957720529974,1010.14436523962,2.60049714438595,432.154944743308,38.8144087642082,25.9259113530635,1939.89163023942,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351699984503,4764.06344691201,0.00396464447991793,5.22158525388611e-05
16726,45.8246575342466,62.9549056699915,72.5194992640162,0.3645030844,4374.03651241899,4374.03651241899,1.38500792473981,138.254163801418,0.0201502885174988,714.767990601234,2.41117288716067,223.835211750517,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618782,0.289598857681788,768.078687785656,0.104255588765444,0.185343268916344,0.0144799428840894,1.00727849071986,724.172743898731,1.47030373382548,285.952006956346,1010.12475085508,2.60049714438595,432.1518984688,38.8150097165082,25.9256384337343,1939.84596355894,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351692190247,4764.06338422571,0.00396464447991793,5.22158525388611e-05
16727,45.827397260274,62.9549056699915,72.5198259324016,0.3645030844,4373.94914125189,4373.94914125189,1.38500792473981,138.251508342975,0.0201502882525185,714.767990601234,2.41117288716067,223.830915473671,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618782,0.289598853873506,768.063935238749,0.104255587394462,0.185343266479044,0.0144799426936753,1.00727849071986,724.158844179523,1.47030257938645,285.946293897478,1010.105138077,2.60049714438596,432.148853314453,38.8156104978533,25.9253654790219,1939.80029914802,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351684400705,4764.06332157734,0.00396464447991793,5.22158525388611e-05
16728,45.8301369863014,62.9549056699915,72.5201523948371,0.3645030844,4373.86177658281,4373.86177658281,1.38500792473981,138.248853094125,0.0201502879876987,714.767990601234,2.41117288716067,223.826619534264,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618782,0.28959885006753,768.04918385625,0.104255586024311,0.185343264043219,0.0144799425033765,1.00727849071986,724.14494555203,1.47030142533323,285.940581353341,1010.08552690537,2.60049714438596,432.145809280256,38.8162111082433,25.9250924889265,1939.75463700667,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351676615881,4764.06325896691,0.00396464447991793,5.22158525388611e-05
16729,45.8328767123288,62.9549056699915,72.5204786513227,0.3645030844,4373.77441841175,4373.77441841175,1.38500792473981,138.246198054869,0.0201502877230392,714.767990601234,2.41117288716068,223.822323932299,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598846263858,768.034433638161,0.104255584654989,0.185343261608869,0.0144799423131929,1.00727849071986,724.131048016261,1.47030027166568,285.934869323906,1010.06591734017,2.60049714438596,432.142766366197,38.8168115476781,25.9248194634486,1939.70897713493,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783211,592.351668835769,4764.06319639437,0.00396464447991793,5.22158525388611e-05
16730,45.8356164383562,62.9549056699916,72.5208047018585,0.3645030844,4373.68706673872,4373.68706673872,1.38500792473982,138.243543225207,0.0201502874585399,714.767990601235,2.41117288716068,223.818028667777,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598842462488,768.019684584484,0.104255583286496,0.185343259175992,0.0144799421231244,1.00727849071986,724.117151572221,1.47029911838368,285.929157809148,1010.04630938137,2.60049714438596,432.139724572262,38.8174118161576,25.9245464025882,1939.66331953283,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351661060365,4764.06313385971,0.00396464447991793,5.22158525388611e-05
16731,45.8383561643836,62.9549056699916,72.5211305464444,0.3645030844,4373.59972156371,4373.59972156371,1.38500792473982,138.24088860514,0.0201502871942007,714.767990601235,2.41117288716068,223.813733740702,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598838663419,768.004936695224,0.104255581918831,0.185343256744588,0.014479941933171,1.00727849071987,724.103256219917,1.47029796548709,285.923446809036,1010.02670302895,2.60049714438596,432.13668389844,38.8180119136819,25.9242733063455,1939.61766420039,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351653289668,4764.06307136289,0.00396464447991793,5.22158525388611e-05
16732,45.841095890411,62.9549056699916,72.5214561850804,0.3645030844,4373.51238288673,4373.51238288673,1.38500792473982,138.238234194669,0.0201502869300214,714.767990601235,2.41117288716068,223.809439151074,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598834866649,767.990189970383,0.104255580551994,0.185343254314655,0.0144799417433325,1.00727849071987,724.089361959356,1.47029681297579,285.917736323545,1010.0070982829,2.60049714438596,432.133644344719,38.8186118402506,25.9240001747209,1939.57201113765,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351645523674,4764.0630089039,0.00396464447991793,5.22158525388611e-05
16733,45.8438356164384,62.9549056699916,72.5217816177665,0.3645030844,4373.42505070777,4373.42505070777,1.38500792473982,138.235579993793,0.0201502866660021,714.767990601235,2.41117288716068,223.805144898896,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598831072178,767.975444409963,0.104255579185984,0.185343251886194,0.0144799415536089,1.00727849071987,724.075468790545,1.47029566084965,285.912026352646,1009.98749514319,2.60049714438596,432.130605911087,38.8192115958639,25.9237270077143,1939.52636034463,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351637762382,4764.06294648273,0.00396464447991793,5.22158525388611e-05
16734,45.8465753424658,62.9549056699916,72.5221068445027,0.3645030844,4373.33772502684,4373.33772502684,1.38500792473982,138.232926002514,0.0201502864021426,714.767990601235,2.41117288716068,223.800850984169,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598827280003,767.960700013969,0.104255577820801,0.185343249459202,0.0144799413640002,1.00727849071987,724.061576713489,1.47029450910854,285.906316896312,1009.9678936098,2.60049714438596,432.127568597531,38.8198111805217,25.9234538053259,1939.48071182137,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351630005786,4764.06288409933,0.00396464447991793,5.22158525388611e-05
16735,45.8493150684931,62.9549056699916,72.522431865289,0.3645030844,4373.25040584393,4373.25040584393,1.38500792473982,138.230272220832,0.0201502861384428,714.767990601235,2.41117288716068,223.796557406897,14295.3598120247,0.0593972200189626,0.192893830972854,2.21827905618783,0.289598823490124,767.945956782402,0.104255576456445,0.185343247033679,0.0144799411745062,1.00727849071987,724.047685728196,1.47029335775232,285.900607954514,1009.94829368271,2.60049714438596,432.124532404038,38.8204105942237,25.9231805675563,1939.43506556788,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783212,592.351622253887,4764.0628217537,0.00396464447991793,5.22158525388611e-05
16736,45.8520547945205,62.9549056699917,72.5227566801254,0.3645030844,4373.16309315905,4373.16309315905,1.38500792473982,138.227618648748,0.0201502858749027,714.767990601236,2.41117288716068,223.792264167081,14295.3598120247,0.0593972200189627,0.192893830972854,2.21827905618783,0.289598819702539,767.931214715266,0.104255575092914,0.185343244609625,0.0144799409851269,1.00727849071987,724.033795834673,1.47029220678089,285.894899527225,1009.9286953619,2.60049714438596,432.121497330598,38.8210098369701,25.9229072944054,1939.38942158421,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783213,592.351614506679,4764.0627594458,0.00396464447991793,5.22158525388611e-05
16737,45.8547945205479,62.9549056699917,72.5230812890119,0.3645030844,4373.07578697219,4373.07578697219,1.38500792473982,138.224965286262,0.020150285611522,714.767990601236,2.41117288716068,223.787971264722,14295.3598120247,0.0593972200189627,0.192893830972854,2.21827905618783,0.289598815917246,767.916473812565,0.104255573730209,0.185343242187037,0.0144799407958623,1.00727849071987,724.019907032925,1.47029105619409,285.889191614418,1009.90909864734,2.60049714438596,432.118463377198,38.8216089087606,25.9226339858735,1939.34377987036,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783213,592.35160676416,4764.06269717561,0.00396464447991793,5.22158525388611e-05
16738,45.8575342465753,62.9549056699917,72.5234056919484,0.3645030844,4372.98848728335,4372.98848728335,1.38500792473982,138.222312133374,0.0201502853483008,714.767990601236,2.41117288716068,223.783678699824,14295.3598120247,0.0593972200189627,0.192893830972854,2.21827905618783,0.289598812134245,767.901734074299,0.104255572368328,0.185343239765917,0.0144799406067123,1.00727849071987,724.006019322961,1.47028990599181,285.883484216064,1009.88950353903,2.60049714438596,432.115430543825,38.8222078095953,25.9223606419605,1939.29814042638,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783213,592.351599026329,4764.06263494313,0.00396464447991793,5.22158525388611e-05
16739,45.8602739726027,62.9549056699917,72.523729888935,0.3645030844,4372.90119409254,4372.90119409254,1.38500792473982,138.219659190085,0.0201502850852388,714.767990601236,2.41117288716068,223.779386472388,14295.3598120247,0.0593972200189627,0.192893830972854,2.21827905618783,0.289598808353533,767.886995500474,0.104255571007272,0.185343237346261,0.0144799404176767,1.00727849071987,723.992132704785,1.47028875617392,285.877777332137,1009.86991003692,2.60049714438596,432.112398830468,38.822806539474,25.922087262667,1939.25250325229,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783213,592.35159129318,4764.0625727483,0.00396464447991793,5.22158525388611e-05
16740,45.8630136986301,62.9549056699917,72.5240538799717,0.3645030844,4372.81390739976,4372.81390739976,1.38500792473982,138.217006456396,0.0201502848223362,714.767990601236,2.41117288716068,223.775094582416,14295.3598120247,0.0593972200189627,0.192893830972854,2.21827905618783,0.28959880457511,767.872258091091,0.10425556964704,0.18534323492807,0.0144799402287555,1.00727849071987,723.978247178406,1.47028760674029,285.872070962607,1009.85031814101,2.60049714438597,432.109368237114,38.8234050983967,25.9218138479931,1939.20686834813,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783213,592.351583564713,4764.06251059112,0.00396464447991793,5.22158525388611e-05
16741,45.8657534246575,62.9549056699918,72.5243776650583,0.3645030844,4372.72662720499,4372.72662720499,1.38500792473982,138.214353932308,0.0201502845595926,714.767990601237,2.41117288716068,223.770803029911,14295.3598120247,0.0593972200189628,0.192893830972854,2.21827905618783,0.289598800798974,767.857521846154,0.104255568287631,0.185343232511343,0.0144799400399487,1.00727849071987,723.964362743828,1.47028645769079,285.866365107448,1009.83072785128,2.60049714438597,432.106338763751,38.8240034863632,25.9215403979388,1939.1612357139,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351575840923,4764.06244847157,0.00396464447991793,5.22158525388611e-05
16742,45.8684931506849,62.9549056699918,72.5247012441951,0.3645030844,4372.63935350826,4372.63935350826,1.38500792473982,138.21170161782,0.0201502842970081,714.767990601237,2.41117288716069,223.766511814873,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598797025124,767.842786765666,0.104255566929045,0.185343230096079,0.0144799398512562,1.00727849071987,723.950479401061,1.47028530902528,285.860659766633,1009.81113916769,2.60049714438597,432.103310410368,38.8246017033736,25.9212669125046,1939.11560534966,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.35156812181,4764.06238638962,0.00396464447991793,5.22158525388611e-05
16743,45.8712328767123,62.9549056699918,72.5250246173818,0.3645030844,4372.55208630954,4372.55208630954,1.38500792473982,138.209049512933,0.0201502840345826,714.767990601237,2.41117288716069,223.762220937306,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598793253558,767.828052849629,0.104255565571281,0.185343227682277,0.0144799396626779,1.00727849071987,723.936597150109,1.47028416074366,285.854954940132,1009.79155209024,2.60049714438597,432.100283176951,38.8251997494277,25.9209933916904,1939.06997725541,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351560407368,4764.06232434525,0.00396464447991793,5.22158525388611e-05
16744,45.8739726027397,62.9549056699918,72.5253477846186,0.3645030844,4372.46482560886,4372.46482560886,1.38500792473982,138.206397617648,0.0201502837723159,714.767990601237,2.41117288716069,223.757930397212,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598789484275,767.813320098047,0.104255564214339,0.185343225269936,0.0144799394742137,1.00727849071987,723.922715990979,1.47028301284577,285.84925062792,1009.7719666189,2.60049714438597,432.09725706349,38.8257976245255,25.9207198354965,1939.02435143121,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351552697596,4764.06226233844,0.00396464447991793,5.22158525388611e-05
