"BW","QC","Hct","VSkc","VIc","VILc","SA_SI","VLc","VL_icc","VL_ecc","VKc","VPTc","VPTTc","VPTLc","VRKLc","VAc","MAc","VPc","QSkc","QIc","QLc","QKc","QAc","QUrc","GFRc","QT","tco","R_PTL","R_L_ic","fup","pKa","PSkc","PIc","PLc","PKc","PAc","PRc","Papp_SI","Vmax_OATP1B1c","Km_OATP1B1c","Vmax_OATP1B3c","Km_OATP1B3c","SF_OATP1B1","SF_OATP1B3","VmaxBSEPc","KmBSEPc","SF_BSEP","Vmax_OAT4c","Km_OAT4c","SF_OAT","EXP_STOP","COral"
71.58,4692,0.501,0.0443,0.0154,1.83,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.2,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.002,2.74,239,59.02,141.6,161.2,183.6,64.56,7.162e-06,2.202e-06,44.58,3.184e-06,174,660000.8,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,1.83,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.2,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,239,59.02,141.6,161.2,183.6,64.56,7.162e-06,2.202e-06,44.58,3.184e-06,174,660000.8,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,1.83,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.2,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,239,59.02,141.6,161.2,183.6,64.56,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,1.83,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.2,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,239,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,1.83,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,239,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,239,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,7.542,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.0572,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.08066,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,43.2,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,4692,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,20100,0.092374
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.2774,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,17880,0.092374
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.311,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,17880,0.092374
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.311,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.202e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,17880,0.229
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.311,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.82e-06,44.58,3.184e-06,174,2640000.2,220000.2,4.89,21.7,8.08,0.005022,73,1,17880,0.229
71.58,5778,0.501,0.0443,0.0154,0.74484,58400,0.0242,0.5388,0.384,0.00462,0.422,0.5278,0.443,0.311,0.2328,9.23,0.07154,0.05096,0.158,0.0663,0.176,0.0707,0.02068,0.1862,89.28,3.292,1152.6,10.76,0.0008366,2.74,212.6,59.02,141.6,161.2,183.6,57.24,7.162e-06,2.82e-06,44.58,3.184e-06,174,2640000.2,55000.8,4.89,21.7,8.08,0.005022,73,1,17880,0.229
71.58,5054,0.501,0.0461,0.01484,1.83,50000,0.0272,0.63,0.4356,0.004284,0.358,0.5492,0.443,0.311,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,203.8,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,9.31,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,50000,0.0272,0.63,0.4356,0.004284,0.358,0.5492,0.443,0.311,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,9.31,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,50000,0.0272,0.5616,0.4356,0.004284,0.358,0.5492,0.443,0.311,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,9.31,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,50000,0.0272,0.5616,0.4356,0.004284,0.358,0.5492,0.443,0.311,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.4356,0.004284,0.358,0.5492,0.443,0.311,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.4356,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.184,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.0572,0.1412,0.0715,0.208,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
71.58,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,20100,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.0198,0.149,89.28,3.156,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.0198,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,74.988,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,41.8,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.004284,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.00378,0.358,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,1.58,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,1.83,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,42000.6,17880,0.137916
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0004488,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.137916
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,89.28,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.137916
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.137916
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.443,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.501,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,1.996e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,190.8,57.24,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,10.76,0.0016122,3.32,230.2,66.58,141.6,142,169.2,57.24,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,12.44,0.0016122,3.32,230.2,66.58,141.6,142,169.2,57.24,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,12.44,0.0016122,3.32,230.2,66.58,125.4,142,169.2,57.24,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,57.24,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0715,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,1152.6,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0461,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,3300000,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.1412,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,60.72,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,10.886,0.07154,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01484,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,9.644,0.07154,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01316,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,9.644,0.07154,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01316,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,9.644,0.08066,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.00363,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01316,0.74484,62600,0.0272,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,9.644,0.08066,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.004674,73,105000,17880,0.00129
87,5054,0.4122,0.0407,0.01316,0.74484,62600,0.0242,0.5616,0.384,0.00378,0.406,0.5492,0.395,0.2774,0.2328,9.644,0.08066,0.05096,0.158,0.0637,0.208,0.0579,0.02244,0.149,43.2,3.564,2880,12.44,0.0016122,3.32,230.2,66.58,125.4,161.2,169.2,64.56,8.05e-06,2.614e-06,12.3,2.206e-06,174,1320000.6,110000.6,6.658,28.6,12.8,0.004674,73,105000,17880,0.00129
